IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP71;IP_PROP72;IP_PROP73;IP_PROP74;IP_PROP265;IP_PROP61;IP_PROP346;IP_PROP330;IP_PROP332;IP_PROP333;IP_PROP351;IP_PROP353;IP_PROP79;IP_PROP352;IP_PROP347;IP_PROP354;IP_PROP331;IP_PROP335;CV_PRICE_1;CV_CURRENCY_1
4101;Стол производственный СП-П-15/6 (1500х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-p-15-6-1500x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium производят из нержавеющей стали и отличаются повышенной надежностью.;850;600;1500;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;нет;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;10 570;RUB
4102;Стол производственный СП-П-15/7 (1500х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-p-15-7-1500x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium производят из нержавеющей стали и отличаются повышенной надежностью.;850;700;1500;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;нет;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;12 168;RUB
4103;Стол производственный СП-П-18/6 (1800х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-p-18-6-1800x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium производят из нержавеющей стали и отличаются повышенной надежностью.;850;600;1800;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;нет;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;12 013;RUB
4104;Стол производственный СП-П-18/7 (1800х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-p-18-7-1800x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium производят из нержавеющей стали и отличаются повышенной надежностью.;850;700;1800;ООО «АССУМ»;Россия;296;;разборная;нет;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм), ребро жесткости (нержавеющая сталь. 0.7 мм);нержавеющая сталь (AISI 430. 0.7 мм);;сплошные;;;;;13 899;RUB
4105;Стол производственный СП-П-6/6 (600х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-p-6-6-600x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium производят из нержавеющей стали и отличаются повышенной надежностью.;850;600;600;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;нет;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;6 387;RUB
4106;Стол производственный СП-П-6/7 (600х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-p-6-7-600x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium производят из нержавеющей стали и отличаются повышенной надежностью.;850;700;600;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;нет;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;7 054;RUB
4107;Стол производственный СП-П-6/8 (600х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-p-6-8-600x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный без борта. При оснащении предприятий общественного питания производственные столы закупают в первую очередь.;850;800;600;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;нет;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;7 893;RUB
4108;Стол производственный СП-П-10/8 (1000х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-p-10-8-1000x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный без борта. При оснащении предприятий общественного питания производственные столы закупают в первую очередь.;850;800;1000;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;нет;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;10 489;RUB
4109;Стол производственный СП-П-12/8 (1200х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-p-12-8-1200x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный без борта. При оснащении предприятий общественного питания производственные столы закупают в первую очередь.;850;800;1200;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;нет;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;11 736;RUB
4110;Стол производственный СП-П-15/8 (1500х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-p-15-8-1500x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный без борта. При оснащении предприятий общественного питания производственные столы закупают в первую очередь.;850;800;1500;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;нет;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;13 624;RUB
4111;Стол производственный СП-П-18/8 (1800х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;;html;stol-proizvodstvennyj-sp-p-18-8-1800x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/3-5.png;Стол производственный без борта. При оснащении предприятий общественного питания производственные столы закупают в первую очередь.;850;800;1800;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;нет;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;18 706;RUB
4113;Стол производственный СПБ-П-10/6 (1000х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;;html;stol-proizvodstvennyj-spb-p-10-6-1000x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium производят из нержавеющей стали и отличаются повышенной надежностью.;850;600;1000;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;8 351;RUB
4114;Стол производственный СПБ-П-10/7 (1000х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;;html;stol-proizvodstvennyj-spb-p-10-7-1000x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium производят из нержавеющей стали и отличаются повышенной надежностью.;850;700;1000;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;есть;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;9 512;RUB
4115;Стол производственный СПБ-П-12/6 (1200х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;;html;stol-proizvodstvennyj-spb-p-12-6-1200x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium производят из нержавеющей стали и отличаются повышенной надежностью.;850;600;1200;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;есть;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;9 412;RUB
4116;Стол производственный СПБ-П-12/7 (1200х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;;html;stol-proizvodstvennyj-spb-p-12-7-1200x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium производят из нержавеющей стали и отличаются повышенной надежностью.;850;700;1200;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;есть;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;10 650;RUB
4117;Стол производственный СПБ-П-15/6 (1500х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;;html;stol-proizvodstvennyj-spb-p-15-6-1500x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium производят из нержавеющей стали и отличаются повышенной надежностью.;850;600;1500;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;есть;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;10 775;RUB
4118;Стол производственный СПБ-П-15/7 (1500х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;;html;stol-proizvodstvennyj-spb-p-15-7-1500x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium производят из нержавеющей стали и отличаются повышенной надежностью.;850;700;1500;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;есть;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;12 361;RUB
4119;Стол производственный СПБ-П-18/6 (1800х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;;html;stol-proizvodstvennyj-spb-p-18-6-1800x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium производят из нержавеющей стали и отличаются повышенной надежностью.;850;600;1800;ООО «АССУМ»;Россия;296;;разборная;есть;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;12 255;RUB
4120;Стол производственный СПБ-П-18/7 (1800х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;;html;stol-proizvodstvennyj-spb-p-18-7-1800x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium производят из нержавеющей стали и отличаются повышенной надежностью.;850;700;1800;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;есть;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;14 148;RUB
4121;Стол производственный СПБ-П-6/6 (600х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;;html;stol-proizvodstvennyj-spb-p-6-6-600x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium производят из нержавеющей стали и отличаются повышенной надежностью.;850;600;600;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;6 514;RUB
4122;Стол производственный СПБ-П-6/7 (600х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;;html;stol-proizvodstvennyj-spb-p-6-7-600x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium производят из нержавеющей стали и отличаются повышенной надежностью.;850;700;600;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;есть;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;7 177;RUB
4123;Стол производственный СПБ-П-6/8 (600х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;;html;stol-proizvodstvennyj-spb-p-6-8-600x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;Стол производственный с бортом. Высота борта 45мм. Отличный выбор для оснащения предприятия общественного питания.;850;800;600;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;есть;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;8 012;RUB
4124;Стол производственный СПБ-П-10/8 (1000х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;;html;stol-proizvodstvennyj-spb-p-10-8-1000x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;Стол производственный с бортом. Высота борта 45мм. Отличный выбор для оснащения предприятия общественного питания.;850;800;1000;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;есть;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;10 690;RUB
4125;Стол производственный СПБ-П-12/8 (1200х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;;html;stol-proizvodstvennyj-spb-p-12-8-1200x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;Стол производственный с бортом. Высота борта 45мм. Отличный выбор для оснащения предприятия общественного питания.;850;800;1200;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;есть;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;11 976;RUB
4126;Стол производственный СПБ-П-15/8 (1500х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;;html;stol-proizvodstvennyj-spb-p-15-8-1500x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;Стол производственный с бортом. Высота борта 45мм. Отличный выбор для оснащения предприятия общественного питания.;850;800;1500;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;есть;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;13 922;RUB
4127;Стол производственный СПБ-П-18/8 (1800х800х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;;html;stol-proizvodstvennyj-spb-p-18-8-1800x800x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/4-6.png;Стол производственный с бортом. Высота борта 45мм. Отличный выбор для оснащения предприятия общественного питания.;850;800;1800;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;есть;уголок 40х40 (нержавеющая сталь AISI 430. 1.5 мм);ламинированная ДСП (16 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;18 971;RUB
4129;Стол производственный СП-П2-10/6 (1000х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/7.png;;html;stol-proizvodstvennyj-sp-p2-10-6-1000x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/7.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium-2 производят из нержавеющей стали, ногами из профильной трубы. Отличаются повышенной надежностью.;850;600;1000;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;нет;труба 40×40 (нержавеющая сталь AISI 430. 1.2 мм);ламинированная ДСП (16 мм), ребро жесткости (нержавеющая сталь. 0.7 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;13 641;RUB
4130;Стол производственный СП-П2-10/7 (1000х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/7.png;;html;stol-proizvodstvennyj-sp-p2-10-7-1000x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/7.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium-2 производят из нержавеющей стали, ногами из профильной трубы. Отличаются повышенной надежностью.;850;700;1000;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);;нет;труба 40×40 (нержавеющая сталь AISI 430. 1.2 мм);ламинированная ДСП (16 мм), ребро жесткости (нержавеющая сталь. 0.7 мм);нержавеющая сталь (AISI 430. 0.7 мм);1;;;;;;15 298;RUB
4131;Стол производственный СП-П2-12/6 (1200х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/7.png;;html;stol-proizvodstvennyj-sp-p2-12-6-1200x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/7.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium-2 производят из нержавеющей стали, ногами из профильной трубы. Отличаются повышенной надежностью.;850;600;1200;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);;нет;труба 40×40 (нержавеющая сталь AISI 430. 1.2 мм);;нержавеющая сталь (AISI 430. 0.7 мм);1;;;;;;14 794;RUB
4132;Стол производственный СП-П2-12/7 (1200х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/7.png;;html;stol-proizvodstvennyj-sp-p2-12-7-1200x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/7.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium-2 производят из нержавеющей стали, ногами из профильной трубы. Отличаются повышенной надежностью.;850;700;1200;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;нет;труба 40×40 (нержавеющая сталь AISI 430. 1.2 мм);ламинированная ДСП (16 мм), ребро жесткости (нержавеющая сталь. 0.7 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;16 227;RUB
4133;Стол производственный СП-П2-15/6 (1500х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/7.png;;html;stol-proizvodstvennyj-sp-p2-15-6-1500x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/7.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium-2 производят из нержавеющей стали, ногами из профильной трубы. Отличаются повышенной надежностью.;850;600;1500;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;нет;труба 40×40 (нержавеющая сталь AISI 430. 1.2 мм);ламинированная ДСП (16 мм), ребро жесткости (нержавеющая сталь. 0.7 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;16 392;RUB
4134;Стол производственный СП-П2-15/7 (1500х700х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/7.png;;html;stol-proizvodstvennyj-sp-p2-15-7-1500x700x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/7.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium-2 производят из нержавеющей стали, ногами из профильной трубы. Отличаются повышенной надежностью.;850;700;1500;ООО «АССУМ»;Россия;296;;разборная;нет;труба 40×40 (нержавеющая сталь AISI 430. 1.2 мм);ламинированная ДСП (16 мм), ребро жесткости (нержавеющая сталь. 0.7 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;18 333;RUB
4135;Стол производственный СП-П2-18/6 (1800х600х850);https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/7.png;;html;stol-proizvodstvennyj-sp-p2-18-6-1800x600x850;html;https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_600,h_600/https://assum.ru/wp-content/uploads/2021/04/7.png;При оснащении предприятий общественного питания стол производственный закупают в первую очередь. Изделия в сегменте Premium-2 производят из нержавеющей стали, ногами из профильной трубы. Отличаются повышенной надежностью.;850;600;1800;ООО «АССУМ»;Россия;296;нержавеющая сталь (AISI 430. 0.7 мм);разборная;нет;труба 40×40 (нержавеющая сталь AISI 430. 1.2 мм);ламинированная ДСП (16 мм), ребро жесткости (нержавеющая сталь. 0.7 мм);нержавеющая сталь (AISI 430. 0.7 мм);;;;;;;18 250;RUB
