IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP77;IP_PROP319;IP_PROP71;IP_PROP72;IP_PROP73;IP_PROP320;IP_PROP81;IP_PROP322;IP_PROP83;IP_PROP323;IC_GROUP0;IC_GROUP1;IC_GROUP2;IC_GROUP3;CV_PRICE_1;CV_CURRENCY_1
2233;Альфа 63 535;https://davitamebel.ru/upload/resize_cache/product/275_206_1/c7e5b61d-3dbf-11eb-932e-00155d000b01_IM-00001010_Alfa%2063%20535/photo_1_IM-00001010_Alfa%2063%20535Stellazh%20zakrytyy.jpg?1649682314;;html;stellazh_zakrytyy_alfa_63_18;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/c7e5b61d-3dbf-11eb-932e-00155d000b01_IM-00001010_Alfa%2063%20535/photo_1_IM-00001010_Alfa%2063%20535Stellazh%20zakrytyy.jpg?1649682314;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 63 535» является частью модульного набора мебели «Альфа». Модуль укомплектован глухой дверцей из ЛДСП в высоту шкафа. Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/c7e5b61d-3dbf-11eb-932e-00155d000b01_IM-00001010_Alfa%2063%20535/photo_5_IM-00001010_Alfa%2063%20535Stellazh%20zakrytyy.jpg?1653656661;38.7;0.093;380;390;2020;Альфа 63;Дуб Кобург;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;16 670;RUB
2234;Альфа 62 535;https://davitamebel.ru/upload/resize_cache/product/275_206_1/8bc53af4-393c-11eb-932e-00155d000b01_IM-00001004_Alfa%2062%20535/photo_1_IM-00001004_Alfa%2062%20535Stellazh%20zakrytyy.jpg?1649682266;;html;stellazh_zakrytyy_alfa_62_12;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/8bc53af4-393c-11eb-932e-00155d000b01_IM-00001004_Alfa%2062%20535/photo_1_IM-00001004_Alfa%2062%20535Stellazh%20zakrytyy.jpg?1649682266;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 62 535» является частью модульного набора мебели «Альфа».Модуль укомплектован глухой дверцей из ЛДСП в высоту шкафа. Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки.Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/8bc53af4-393c-11eb-932e-00155d000b01_IM-00001004_Alfa%2062%20535/photo_2_IM-00001004_Alfa%2062%20535Stellazh%20zakrytyy.jpg?1649682264;38.7;0.093;380;390;2020;Альфа 62;Орех Пегас;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;16 670;RUB
2234;Альфа 62 535;https://davitamebel.ru/upload/resize_cache/product/275_206_1/8bc53af4-393c-11eb-932e-00155d000b01_IM-00001004_Alfa%2062%20535/photo_1_IM-00001004_Alfa%2062%20535Stellazh%20zakrytyy.jpg?1649682266;;html;stellazh_zakrytyy_alfa_62_12;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/8bc53af4-393c-11eb-932e-00155d000b01_IM-00001004_Alfa%2062%20535/photo_1_IM-00001004_Alfa%2062%20535Stellazh%20zakrytyy.jpg?1649682266;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 62 535» является частью модульного набора мебели «Альфа».Модуль укомплектован глухой дверцей из ЛДСП в высоту шкафа. Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки.Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/8bc53af4-393c-11eb-932e-00155d000b01_IM-00001004_Alfa%2062%20535/photo_3_IM-00001004_Alfa%2062%20535Stellazh%20zakrytyy.jpg?1649682263;38.7;0.093;380;390;2020;Альфа 62;Орех Пегас;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;16 670;RUB
2234;Альфа 62 535;https://davitamebel.ru/upload/resize_cache/product/275_206_1/8bc53af4-393c-11eb-932e-00155d000b01_IM-00001004_Alfa%2062%20535/photo_1_IM-00001004_Alfa%2062%20535Stellazh%20zakrytyy.jpg?1649682266;;html;stellazh_zakrytyy_alfa_62_12;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/8bc53af4-393c-11eb-932e-00155d000b01_IM-00001004_Alfa%2062%20535/photo_1_IM-00001004_Alfa%2062%20535Stellazh%20zakrytyy.jpg?1649682266;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 62 535» является частью модульного набора мебели «Альфа».Модуль укомплектован глухой дверцей из ЛДСП в высоту шкафа. Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки.Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/8bc53af4-393c-11eb-932e-00155d000b01_IM-00001004_Alfa%2062%20535/photo_4_IM-00001004_Alfa%2062%20535Stellazh%20zakrytyy.jpg?1649682263;38.7;0.093;380;390;2020;Альфа 62;Орех Пегас;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;16 670;RUB
2234;Альфа 62 535;https://davitamebel.ru/upload/resize_cache/product/275_206_1/8bc53af4-393c-11eb-932e-00155d000b01_IM-00001004_Alfa%2062%20535/photo_1_IM-00001004_Alfa%2062%20535Stellazh%20zakrytyy.jpg?1649682266;;html;stellazh_zakrytyy_alfa_62_12;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/8bc53af4-393c-11eb-932e-00155d000b01_IM-00001004_Alfa%2062%20535/photo_1_IM-00001004_Alfa%2062%20535Stellazh%20zakrytyy.jpg?1649682266;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 62 535» является частью модульного набора мебели «Альфа».Модуль укомплектован глухой дверцей из ЛДСП в высоту шкафа. Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки.Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/8bc53af4-393c-11eb-932e-00155d000b01_IM-00001004_Alfa%2062%20535/photo_5_IM-00001004_Alfa%2062%20535Stellazh%20zakrytyy.jpg?1653570218;38.7;0.093;380;390;2020;Альфа 62;Орех Пегас;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;16 670;RUB
2235;Альфа 61 535;https://davitamebel.ru/upload/resize_cache/product/275_206_1/d9b6ad46-54c1-11eb-b077-00155d001f02_IM-00001030_Alfa%2061%20535/photo_1_IM-00001030_Alfa%2061%20535Stellazh%20zakrytyy.jpg?1649423084;;html;stellazh_zakrytyy_alfa_61_19;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/d9b6ad46-54c1-11eb-b077-00155d001f02_IM-00001030_Alfa%2061%20535/photo_1_IM-00001030_Alfa%2061%20535Stellazh%20zakrytyy.jpg?1649423084;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 61 535» является частью модульного набора мебели «Альфа». Модуль укомплектован глухой дверцей из ЛДСП в высоту шкафа. Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/d9b6ad46-54c1-11eb-b077-00155d001f02_IM-00001030_Alfa%2061%20535/photo_2_IM-00001030_Alfa%2061%20535Stellazh%20zakrytyy.jpg?1649423082;38.7;0.093;380;390;2020;Альфа 61;Ольха;;8 лет;;Главная;Домашние кабинеты;Книжные шкафы для кабинета;;16 670;RUB
2235;Альфа 61 535;https://davitamebel.ru/upload/resize_cache/product/275_206_1/d9b6ad46-54c1-11eb-b077-00155d001f02_IM-00001030_Alfa%2061%20535/photo_1_IM-00001030_Alfa%2061%20535Stellazh%20zakrytyy.jpg?1649423084;;html;stellazh_zakrytyy_alfa_61_19;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/d9b6ad46-54c1-11eb-b077-00155d001f02_IM-00001030_Alfa%2061%20535/photo_1_IM-00001030_Alfa%2061%20535Stellazh%20zakrytyy.jpg?1649423084;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 61 535» является частью модульного набора мебели «Альфа». Модуль укомплектован глухой дверцей из ЛДСП в высоту шкафа. Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/d9b6ad46-54c1-11eb-b077-00155d001f02_IM-00001030_Alfa%2061%20535/photo_3_IM-00001030_Alfa%2061%20535Stellazh%20zakrytyy.jpg?1649423081;38.7;0.093;380;390;2020;Альфа 61;Ольха;;8 лет;;Главная;Домашние кабинеты;Книжные шкафы для кабинета;;16 670;RUB
2235;Альфа 61 535;https://davitamebel.ru/upload/resize_cache/product/275_206_1/d9b6ad46-54c1-11eb-b077-00155d001f02_IM-00001030_Alfa%2061%20535/photo_1_IM-00001030_Alfa%2061%20535Stellazh%20zakrytyy.jpg?1649423084;;html;stellazh_zakrytyy_alfa_61_19;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/d9b6ad46-54c1-11eb-b077-00155d001f02_IM-00001030_Alfa%2061%20535/photo_1_IM-00001030_Alfa%2061%20535Stellazh%20zakrytyy.jpg?1649423084;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 61 535» является частью модульного набора мебели «Альфа». Модуль укомплектован глухой дверцей из ЛДСП в высоту шкафа. Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/d9b6ad46-54c1-11eb-b077-00155d001f02_IM-00001030_Alfa%2061%20535/photo_4_IM-00001030_Alfa%2061%20535Stellazh%20zakrytyy.jpg?1649423082;38.7;0.093;380;390;2020;Альфа 61;Ольха;;8 лет;;Главная;Домашние кабинеты;Книжные шкафы для кабинета;;16 670;RUB
2235;Альфа 61 535;https://davitamebel.ru/upload/resize_cache/product/275_206_1/d9b6ad46-54c1-11eb-b077-00155d001f02_IM-00001030_Alfa%2061%20535/photo_1_IM-00001030_Alfa%2061%20535Stellazh%20zakrytyy.jpg?1649423084;;html;stellazh_zakrytyy_alfa_61_19;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/d9b6ad46-54c1-11eb-b077-00155d001f02_IM-00001030_Alfa%2061%20535/photo_1_IM-00001030_Alfa%2061%20535Stellazh%20zakrytyy.jpg?1649423084;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 61 535» является частью модульного набора мебели «Альфа». Модуль укомплектован глухой дверцей из ЛДСП в высоту шкафа. Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/d9b6ad46-54c1-11eb-b077-00155d001f02_IM-00001030_Alfa%2061%20535/photo_5_IM-00001030_Alfa%2061%20535Stellazh%20zakrytyy.jpg?1653570223;38.7;0.093;380;390;2020;Альфа 61;Ольха;;8 лет;;Главная;Домашние кабинеты;Книжные шкафы для кабинета;;16 670;RUB
2236;Альфа 64 538;https://davitamebel.ru/upload/resize_cache/product/275_206_1/2b79a948-5c8f-11eb-81b1-00155d001f02_IM-00001069_Alfa%2064%20538/photo_1_IM-00001069_Alfa%2064%20538Stellazh%20zakrytyy.jpg?1649682527;;html;stellazh_zakrytyy_alfa_64_21;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/2b79a948-5c8f-11eb-81b1-00155d001f02_IM-00001069_Alfa%2064%20538/photo_1_IM-00001069_Alfa%2064%20538Stellazh%20zakrytyy.jpg?1649682527;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 64 538» является частью модульного набора мебели «Альфа». Укомплектован стеклянной и глухой дверцами.Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/2b79a948-5c8f-11eb-81b1-00155d001f02_IM-00001069_Alfa%2064%20538/photo_2_IM-00001069_Alfa%2064%20538Stellazh%20zakrytyy.jpg?1649682526;47.1;0.113;380;390;2020;Альфа 64;Дуб Кронберг;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;21 260;RUB
2236;Альфа 64 538;https://davitamebel.ru/upload/resize_cache/product/275_206_1/2b79a948-5c8f-11eb-81b1-00155d001f02_IM-00001069_Alfa%2064%20538/photo_1_IM-00001069_Alfa%2064%20538Stellazh%20zakrytyy.jpg?1649682527;;html;stellazh_zakrytyy_alfa_64_21;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/2b79a948-5c8f-11eb-81b1-00155d001f02_IM-00001069_Alfa%2064%20538/photo_1_IM-00001069_Alfa%2064%20538Stellazh%20zakrytyy.jpg?1649682527;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 64 538» является частью модульного набора мебели «Альфа». Укомплектован стеклянной и глухой дверцами.Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/2b79a948-5c8f-11eb-81b1-00155d001f02_IM-00001069_Alfa%2064%20538/photo_3_IM-00001069_Alfa%2064%20538Stellazh%20zakrytyy.jpg?1649682524;47.1;0.113;380;390;2020;Альфа 64;Дуб Кронберг;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;21 260;RUB
2236;Альфа 64 538;https://davitamebel.ru/upload/resize_cache/product/275_206_1/2b79a948-5c8f-11eb-81b1-00155d001f02_IM-00001069_Alfa%2064%20538/photo_1_IM-00001069_Alfa%2064%20538Stellazh%20zakrytyy.jpg?1649682527;;html;stellazh_zakrytyy_alfa_64_21;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/2b79a948-5c8f-11eb-81b1-00155d001f02_IM-00001069_Alfa%2064%20538/photo_1_IM-00001069_Alfa%2064%20538Stellazh%20zakrytyy.jpg?1649682527;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 64 538» является частью модульного набора мебели «Альфа». Укомплектован стеклянной и глухой дверцами.Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/2b79a948-5c8f-11eb-81b1-00155d001f02_IM-00001069_Alfa%2064%20538/photo_4_IM-00001069_Alfa%2064%20538Stellazh%20zakrytyy.jpg?1649682525;47.1;0.113;380;390;2020;Альфа 64;Дуб Кронберг;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;21 260;RUB
2236;Альфа 64 538;https://davitamebel.ru/upload/resize_cache/product/275_206_1/2b79a948-5c8f-11eb-81b1-00155d001f02_IM-00001069_Alfa%2064%20538/photo_1_IM-00001069_Alfa%2064%20538Stellazh%20zakrytyy.jpg?1649682527;;html;stellazh_zakrytyy_alfa_64_21;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/2b79a948-5c8f-11eb-81b1-00155d001f02_IM-00001069_Alfa%2064%20538/photo_1_IM-00001069_Alfa%2064%20538Stellazh%20zakrytyy.jpg?1649682527;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 64 538» является частью модульного набора мебели «Альфа». Укомплектован стеклянной и глухой дверцами.Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/2b79a948-5c8f-11eb-81b1-00155d001f02_IM-00001069_Alfa%2064%20538/photo_5_IM-00001069_Alfa%2064%20538Stellazh%20zakrytyy.jpg?1649682525;47.1;0.113;380;390;2020;Альфа 64;Дуб Кронберг;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;21 260;RUB
2236;Альфа 64 538;https://davitamebel.ru/upload/resize_cache/product/275_206_1/2b79a948-5c8f-11eb-81b1-00155d001f02_IM-00001069_Alfa%2064%20538/photo_1_IM-00001069_Alfa%2064%20538Stellazh%20zakrytyy.jpg?1649682527;;html;stellazh_zakrytyy_alfa_64_21;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/2b79a948-5c8f-11eb-81b1-00155d001f02_IM-00001069_Alfa%2064%20538/photo_1_IM-00001069_Alfa%2064%20538Stellazh%20zakrytyy.jpg?1649682527;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 64 538» является частью модульного набора мебели «Альфа». Укомплектован стеклянной и глухой дверцами.Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/2b79a948-5c8f-11eb-81b1-00155d001f02_IM-00001069_Alfa%2064%20538/photo_6_IM-00001069_Alfa%2064%20538Stellazh%20zakrytyy.jpg?1653656673;47.1;0.113;380;390;2020;Альфа 64;Дуб Кронберг;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;21 260;RUB
2237;Альфа 63 538;https://davitamebel.ru/upload/resize_cache/product/275_206_1/557e894c-3df0-11eb-932e-00155d000b01_IM-00001013_Alfa%2063%20538/photo_1_IM-00001013_Alfa%2063%20538Stellazh%20zakrytyy.jpg?1649682339;;html;stellazh_zakrytyy_alfa_63_21;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/557e894c-3df0-11eb-932e-00155d000b01_IM-00001013_Alfa%2063%20538/photo_1_IM-00001013_Alfa%2063%20538Stellazh%20zakrytyy.jpg?1649682339;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 63 538» является частью модульного набора мебели «Альфа». Укомплектован стеклянной и глухой дверцами. Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/557e894c-3df0-11eb-932e-00155d000b01_IM-00001013_Alfa%2063%20538/photo_2_IM-00001013_Alfa%2063%20538Stellazh%20zakrytyy.jpg?1649682337;47.1;0.113;380;390;2020;Альфа 63;Дуб Кобург;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;21 260;RUB
2237;Альфа 63 538;https://davitamebel.ru/upload/resize_cache/product/275_206_1/557e894c-3df0-11eb-932e-00155d000b01_IM-00001013_Alfa%2063%20538/photo_1_IM-00001013_Alfa%2063%20538Stellazh%20zakrytyy.jpg?1649682339;;html;stellazh_zakrytyy_alfa_63_21;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/557e894c-3df0-11eb-932e-00155d000b01_IM-00001013_Alfa%2063%20538/photo_1_IM-00001013_Alfa%2063%20538Stellazh%20zakrytyy.jpg?1649682339;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 63 538» является частью модульного набора мебели «Альфа». Укомплектован стеклянной и глухой дверцами. Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/557e894c-3df0-11eb-932e-00155d000b01_IM-00001013_Alfa%2063%20538/photo_3_IM-00001013_Alfa%2063%20538Stellazh%20zakrytyy.jpg?1649682336;47.1;0.113;380;390;2020;Альфа 63;Дуб Кобург;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;21 260;RUB
2237;Альфа 63 538;https://davitamebel.ru/upload/resize_cache/product/275_206_1/557e894c-3df0-11eb-932e-00155d000b01_IM-00001013_Alfa%2063%20538/photo_1_IM-00001013_Alfa%2063%20538Stellazh%20zakrytyy.jpg?1649682339;;html;stellazh_zakrytyy_alfa_63_21;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/557e894c-3df0-11eb-932e-00155d000b01_IM-00001013_Alfa%2063%20538/photo_1_IM-00001013_Alfa%2063%20538Stellazh%20zakrytyy.jpg?1649682339;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 63 538» является частью модульного набора мебели «Альфа». Укомплектован стеклянной и глухой дверцами. Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/557e894c-3df0-11eb-932e-00155d000b01_IM-00001013_Alfa%2063%20538/photo_4_IM-00001013_Alfa%2063%20538Stellazh%20zakrytyy.jpg?1649682336;47.1;0.113;380;390;2020;Альфа 63;Дуб Кобург;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;21 260;RUB
2237;Альфа 63 538;https://davitamebel.ru/upload/resize_cache/product/275_206_1/557e894c-3df0-11eb-932e-00155d000b01_IM-00001013_Alfa%2063%20538/photo_1_IM-00001013_Alfa%2063%20538Stellazh%20zakrytyy.jpg?1649682339;;html;stellazh_zakrytyy_alfa_63_21;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/557e894c-3df0-11eb-932e-00155d000b01_IM-00001013_Alfa%2063%20538/photo_1_IM-00001013_Alfa%2063%20538Stellazh%20zakrytyy.jpg?1649682339;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 63 538» является частью модульного набора мебели «Альфа». Укомплектован стеклянной и глухой дверцами. Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/557e894c-3df0-11eb-932e-00155d000b01_IM-00001013_Alfa%2063%20538/photo_5_IM-00001013_Alfa%2063%20538Stellazh%20zakrytyy.jpg?1649682336;47.1;0.113;380;390;2020;Альфа 63;Дуб Кобург;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;21 260;RUB
2237;Альфа 63 538;https://davitamebel.ru/upload/resize_cache/product/275_206_1/557e894c-3df0-11eb-932e-00155d000b01_IM-00001013_Alfa%2063%20538/photo_1_IM-00001013_Alfa%2063%20538Stellazh%20zakrytyy.jpg?1649682339;;html;stellazh_zakrytyy_alfa_63_21;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/557e894c-3df0-11eb-932e-00155d000b01_IM-00001013_Alfa%2063%20538/photo_1_IM-00001013_Alfa%2063%20538Stellazh%20zakrytyy.jpg?1649682339;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 63 538» является частью модульного набора мебели «Альфа». Укомплектован стеклянной и глухой дверцами. Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/557e894c-3df0-11eb-932e-00155d000b01_IM-00001013_Alfa%2063%20538/photo_6_IM-00001013_Alfa%2063%20538Stellazh%20zakrytyy.jpg?1653656663;47.1;0.113;380;390;2020;Альфа 63;Дуб Кобург;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;21 260;RUB
2238;Альфа 62 538;https://davitamebel.ru/upload/resize_cache/product/275_206_1/50355618-392e-11eb-932e-00155d000b01_IM-00001002_Alfa%2062%20538/photo_1_IM-00001002_Alfa%2062%20538Stellazh%20zakrytyy.jpg?1649682250;;html;stellazh_zakrytyy_alfa_62_10;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/50355618-392e-11eb-932e-00155d000b01_IM-00001002_Alfa%2062%20538/photo_1_IM-00001002_Alfa%2062%20538Stellazh%20zakrytyy.jpg?1649682250;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 62 538» является частью модульного набора мебели «Альфа». Укомплектован стеклянной и глухой дверцами.Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/50355618-392e-11eb-932e-00155d000b01_IM-00001002_Alfa%2062%20538/photo_2_IM-00001002_Alfa%2062%20538Stellazh%20zakrytyy.jpg?1649682248;47.1;0.113;380;390;2020;Альфа 62;Орех Пегас;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы закрытые;21 260;RUB
2238;Альфа 62 538;https://davitamebel.ru/upload/resize_cache/product/275_206_1/50355618-392e-11eb-932e-00155d000b01_IM-00001002_Alfa%2062%20538/photo_1_IM-00001002_Alfa%2062%20538Stellazh%20zakrytyy.jpg?1649682250;;html;stellazh_zakrytyy_alfa_62_10;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/50355618-392e-11eb-932e-00155d000b01_IM-00001002_Alfa%2062%20538/photo_1_IM-00001002_Alfa%2062%20538Stellazh%20zakrytyy.jpg?1649682250;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 62 538» является частью модульного набора мебели «Альфа». Укомплектован стеклянной и глухой дверцами.Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/50355618-392e-11eb-932e-00155d000b01_IM-00001002_Alfa%2062%20538/photo_3_IM-00001002_Alfa%2062%20538Stellazh%20zakrytyy.jpg?1649682247;47.1;0.113;380;390;2020;Альфа 62;Орех Пегас;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы закрытые;21 260;RUB
2238;Альфа 62 538;https://davitamebel.ru/upload/resize_cache/product/275_206_1/50355618-392e-11eb-932e-00155d000b01_IM-00001002_Alfa%2062%20538/photo_1_IM-00001002_Alfa%2062%20538Stellazh%20zakrytyy.jpg?1649682250;;html;stellazh_zakrytyy_alfa_62_10;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/50355618-392e-11eb-932e-00155d000b01_IM-00001002_Alfa%2062%20538/photo_1_IM-00001002_Alfa%2062%20538Stellazh%20zakrytyy.jpg?1649682250;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стеллаж «Альфа 62 538» является частью модульного набора мебели «Альфа». Укомплектован стеклянной и глухой дверцами.Модуль разделен полками на пять секций. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/50355618-392e-11eb-932e-00155d000b01_IM-00001002_Alfa%2062%20538/photo_4_IM-00001002_Alfa%2062%20538Stellazh%20zakrytyy.jpg?1649682247;47.1;0.113;380;390;2020;Альфа 62;Орех Пегас;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы закрытые;21 260;RUB
