IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP77;IP_PROP319;IP_PROP71;IP_PROP72;IP_PROP73;IP_PROP320;IP_PROP81;IP_PROP83;IP_PROP321;IC_GROUP0;IC_GROUP1;IC_GROUP2;IC_GROUP3;CV_PRICE_1;CV_CURRENCY_1
2035;Цезарь 21 583;https://davitamebel.ru/upload/resize_cache/product/275_206_1/169fa272-ef66-11eb-bed4-00155db6cc01_IM-00001309_TSezar%2021%20583/photo_1_IM-00001309_TSezar%2021%20583Kabinet.jpg?1658408917;;html;kabinet_tsezar_21_183;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/169fa272-ef66-11eb-bed4-00155db6cc01_IM-00001309_TSezar%2021%20583/photo_1_IM-00001309_TSezar%2021%20583Kabinet.jpg?1658408917;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели «Цезарь 21 583» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете и максимально эффективно использовать пространство комнаты.«Цезарь 21 583» является частью модульной коллекции, а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/169fa272-ef66-11eb-bed4-00155db6cc01_IM-00001309_TSezar%2021%20583/photo_4_IM-00001309_TSezar%2021%20583Kabinet.jpg?1658408914;227;0.440;;;;Цезарь;Дуб Венге;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;112 780;RUB
2035;Цезарь 21 583;https://davitamebel.ru/upload/resize_cache/product/275_206_1/169fa272-ef66-11eb-bed4-00155db6cc01_IM-00001309_TSezar%2021%20583/photo_1_IM-00001309_TSezar%2021%20583Kabinet.jpg?1658408917;;html;kabinet_tsezar_21_183;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/169fa272-ef66-11eb-bed4-00155db6cc01_IM-00001309_TSezar%2021%20583/photo_1_IM-00001309_TSezar%2021%20583Kabinet.jpg?1658408917;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели «Цезарь 21 583» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете и максимально эффективно использовать пространство комнаты.«Цезарь 21 583» является частью модульной коллекции, а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/169fa272-ef66-11eb-bed4-00155db6cc01_IM-00001309_TSezar%2021%20583/photo_5_IM-00001309_TSezar%2021%20583Kabinet.jpg?1658408915;227;0.440;;;;Цезарь;Дуб Венге;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;112 780;RUB
2035;Цезарь 21 583;https://davitamebel.ru/upload/resize_cache/product/275_206_1/169fa272-ef66-11eb-bed4-00155db6cc01_IM-00001309_TSezar%2021%20583/photo_1_IM-00001309_TSezar%2021%20583Kabinet.jpg?1658408917;;html;kabinet_tsezar_21_183;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/169fa272-ef66-11eb-bed4-00155db6cc01_IM-00001309_TSezar%2021%20583/photo_1_IM-00001309_TSezar%2021%20583Kabinet.jpg?1658408917;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели «Цезарь 21 583» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете и максимально эффективно использовать пространство комнаты.«Цезарь 21 583» является частью модульной коллекции, а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/169fa272-ef66-11eb-bed4-00155db6cc01_IM-00001309_TSezar%2021%20583/photo_6_IM-00001309_TSezar%2021%20583Kabinet.jpg?1658408915;227;0.440;;;;Цезарь;Дуб Венге;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;112 780;RUB
2035;Цезарь 21 583;https://davitamebel.ru/upload/resize_cache/product/275_206_1/169fa272-ef66-11eb-bed4-00155db6cc01_IM-00001309_TSezar%2021%20583/photo_1_IM-00001309_TSezar%2021%20583Kabinet.jpg?1658408917;;html;kabinet_tsezar_21_183;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/169fa272-ef66-11eb-bed4-00155db6cc01_IM-00001309_TSezar%2021%20583/photo_1_IM-00001309_TSezar%2021%20583Kabinet.jpg?1658408917;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели «Цезарь 21 583» позволит организовать комфортное рабочее место и продуманную систему хранения в домашнем кабинете и максимально эффективно использовать пространство комнаты.«Цезарь 21 583» является частью модульной коллекции, а это значит, что Вы можете купить этот набор в представленном виде или дополнить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/169fa272-ef66-11eb-bed4-00155db6cc01_IM-00001309_TSezar%2021%20583/photo_7_IM-00001309_TSezar%2021%20583Kabinet.jpg?1658408916;227;0.440;;;;Цезарь;Дуб Венге;8 лет;;Главная;Домашние кабинеты;Столы для кабинета;;112 780;RUB
2036;Альфа 64 207;https://davitamebel.ru/upload/resize_cache/product/275_206_1/75e84d7a-c07c-11ec-83b1-00155db6cc01_IM-00001565_Alfa%2064%20207/photo_1_IM-00001565_Alfa%2064%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755957;;html;nabor_mebeli_dlya_ofisa_alfa_64_207;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/75e84d7a-c07c-11ec-83b1-00155db6cc01_IM-00001565_Alfa%2064%20207/photo_1_IM-00001565_Alfa%2064%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755957;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели для персонала «Альфа 64» поможет профессионально организовать рабочее пространство в офисе. Замки на тумбах и шкафах обеспечивают безопасное хранение вещей. Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивают современный дизайн модулей. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/75e84d7a-c07c-11ec-83b1-00155db6cc01_IM-00001565_Alfa%2064%20207/photo_2_IM-00001565_Alfa%2064%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755953;343;0.840;;;;Альфа 64;Дуб Кронберг;8 лет;;Главная;Офисная мебель;Наборы офисной мебели;Офисная мебель для персонала;154 450;RUB
2036;Альфа 64 207;https://davitamebel.ru/upload/resize_cache/product/275_206_1/75e84d7a-c07c-11ec-83b1-00155db6cc01_IM-00001565_Alfa%2064%20207/photo_1_IM-00001565_Alfa%2064%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755957;;html;nabor_mebeli_dlya_ofisa_alfa_64_207;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/75e84d7a-c07c-11ec-83b1-00155db6cc01_IM-00001565_Alfa%2064%20207/photo_1_IM-00001565_Alfa%2064%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755957;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели для персонала «Альфа 64» поможет профессионально организовать рабочее пространство в офисе. Замки на тумбах и шкафах обеспечивают безопасное хранение вещей. Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивают современный дизайн модулей. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/75e84d7a-c07c-11ec-83b1-00155db6cc01_IM-00001565_Alfa%2064%20207/photo_3_IM-00001565_Alfa%2064%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755954;343;0.840;;;;Альфа 64;Дуб Кронберг;8 лет;;Главная;Офисная мебель;Наборы офисной мебели;Офисная мебель для персонала;154 450;RUB
2036;Альфа 64 207;https://davitamebel.ru/upload/resize_cache/product/275_206_1/75e84d7a-c07c-11ec-83b1-00155db6cc01_IM-00001565_Alfa%2064%20207/photo_1_IM-00001565_Alfa%2064%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755957;;html;nabor_mebeli_dlya_ofisa_alfa_64_207;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/75e84d7a-c07c-11ec-83b1-00155db6cc01_IM-00001565_Alfa%2064%20207/photo_1_IM-00001565_Alfa%2064%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755957;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели для персонала «Альфа 64» поможет профессионально организовать рабочее пространство в офисе. Замки на тумбах и шкафах обеспечивают безопасное хранение вещей. Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивают современный дизайн модулей. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/75e84d7a-c07c-11ec-83b1-00155db6cc01_IM-00001565_Alfa%2064%20207/photo_4_IM-00001565_Alfa%2064%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755956;343;0.840;;;;Альфа 64;Дуб Кронберг;8 лет;;Главная;Офисная мебель;Наборы офисной мебели;Офисная мебель для персонала;154 450;RUB
2036;Альфа 64 207;https://davitamebel.ru/upload/resize_cache/product/275_206_1/75e84d7a-c07c-11ec-83b1-00155db6cc01_IM-00001565_Alfa%2064%20207/photo_1_IM-00001565_Alfa%2064%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755957;;html;nabor_mebeli_dlya_ofisa_alfa_64_207;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/75e84d7a-c07c-11ec-83b1-00155db6cc01_IM-00001565_Alfa%2064%20207/photo_1_IM-00001565_Alfa%2064%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755957;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели для персонала «Альфа 64» поможет профессионально организовать рабочее пространство в офисе. Замки на тумбах и шкафах обеспечивают безопасное хранение вещей. Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивают современный дизайн модулей. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/75e84d7a-c07c-11ec-83b1-00155db6cc01_IM-00001565_Alfa%2064%20207/photo_5_IM-00001565_Alfa%2064%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755954;343;0.840;;;;Альфа 64;Дуб Кронберг;8 лет;;Главная;Офисная мебель;Наборы офисной мебели;Офисная мебель для персонала;154 450;RUB
2036;Альфа 64 207;https://davitamebel.ru/upload/resize_cache/product/275_206_1/75e84d7a-c07c-11ec-83b1-00155db6cc01_IM-00001565_Alfa%2064%20207/photo_1_IM-00001565_Alfa%2064%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755957;;html;nabor_mebeli_dlya_ofisa_alfa_64_207;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/75e84d7a-c07c-11ec-83b1-00155db6cc01_IM-00001565_Alfa%2064%20207/photo_1_IM-00001565_Alfa%2064%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755957;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели для персонала «Альфа 64» поможет профессионально организовать рабочее пространство в офисе. Замки на тумбах и шкафах обеспечивают безопасное хранение вещей. Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивают современный дизайн модулей. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/75e84d7a-c07c-11ec-83b1-00155db6cc01_IM-00001565_Alfa%2064%20207/photo_6_IM-00001565_Alfa%2064%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755954;343;0.840;;;;Альфа 64;Дуб Кронберг;8 лет;;Главная;Офисная мебель;Наборы офисной мебели;Офисная мебель для персонала;154 450;RUB
2036;Альфа 64 207;https://davitamebel.ru/upload/resize_cache/product/275_206_1/75e84d7a-c07c-11ec-83b1-00155db6cc01_IM-00001565_Alfa%2064%20207/photo_1_IM-00001565_Alfa%2064%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755957;;html;nabor_mebeli_dlya_ofisa_alfa_64_207;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/75e84d7a-c07c-11ec-83b1-00155db6cc01_IM-00001565_Alfa%2064%20207/photo_1_IM-00001565_Alfa%2064%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755957;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели для персонала «Альфа 64» поможет профессионально организовать рабочее пространство в офисе. Замки на тумбах и шкафах обеспечивают безопасное хранение вещей. Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивают современный дизайн модулей. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/75e84d7a-c07c-11ec-83b1-00155db6cc01_IM-00001565_Alfa%2064%20207/photo_7_IM-00001565_Alfa%2064%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755955;343;0.840;;;;Альфа 64;Дуб Кронберг;8 лет;;Главная;Офисная мебель;Наборы офисной мебели;Офисная мебель для персонала;154 450;RUB
2036;Альфа 64 207;https://davitamebel.ru/upload/resize_cache/product/275_206_1/75e84d7a-c07c-11ec-83b1-00155db6cc01_IM-00001565_Alfa%2064%20207/photo_1_IM-00001565_Alfa%2064%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755957;;html;nabor_mebeli_dlya_ofisa_alfa_64_207;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/75e84d7a-c07c-11ec-83b1-00155db6cc01_IM-00001565_Alfa%2064%20207/photo_1_IM-00001565_Alfa%2064%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755957;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели для персонала «Альфа 64» поможет профессионально организовать рабочее пространство в офисе. Замки на тумбах и шкафах обеспечивают безопасное хранение вещей. Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивают современный дизайн модулей. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/75e84d7a-c07c-11ec-83b1-00155db6cc01_IM-00001565_Alfa%2064%20207/photo_8_IM-00001565_Alfa%2064%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1653656818;343;0.840;;;;Альфа 64;Дуб Кронберг;8 лет;;Главная;Офисная мебель;Наборы офисной мебели;Офисная мебель для персонала;154 450;RUB
2037;Альфа 63 207;https://davitamebel.ru/upload/resize_cache/product/275_206_1/084c5230-c07b-11ec-83b1-00155db6cc01_IM-00001564_Alfa%2063%20207/photo_1_IM-00001564_Alfa%2063%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755951;;html;nabor_mebeli_dlya_ofisa_alfa_63_207;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/084c5230-c07b-11ec-83b1-00155db6cc01_IM-00001564_Alfa%2063%20207/photo_1_IM-00001564_Alfa%2063%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755951;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели для персонала «Альфа 63» поможет профессионально организовать рабочее пространство в офисе. Замки на тумбах и шкафах обеспечивают безопасное хранение вещей. Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивают современный дизайн модулей. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/084c5230-c07b-11ec-83b1-00155db6cc01_IM-00001564_Alfa%2063%20207/photo_2_IM-00001564_Alfa%2063%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755947;343;0.840;;;;Альфа 63;Дуб Кобург;8 лет;;Главная;Офисная мебель;Наборы офисной мебели;Офисная мебель для персонала;154 450;RUB
2037;Альфа 63 207;https://davitamebel.ru/upload/resize_cache/product/275_206_1/084c5230-c07b-11ec-83b1-00155db6cc01_IM-00001564_Alfa%2063%20207/photo_1_IM-00001564_Alfa%2063%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755951;;html;nabor_mebeli_dlya_ofisa_alfa_63_207;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/084c5230-c07b-11ec-83b1-00155db6cc01_IM-00001564_Alfa%2063%20207/photo_1_IM-00001564_Alfa%2063%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755951;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели для персонала «Альфа 63» поможет профессионально организовать рабочее пространство в офисе. Замки на тумбах и шкафах обеспечивают безопасное хранение вещей. Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивают современный дизайн модулей. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/084c5230-c07b-11ec-83b1-00155db6cc01_IM-00001564_Alfa%2063%20207/photo_3_IM-00001564_Alfa%2063%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755948;343;0.840;;;;Альфа 63;Дуб Кобург;8 лет;;Главная;Офисная мебель;Наборы офисной мебели;Офисная мебель для персонала;154 450;RUB
2037;Альфа 63 207;https://davitamebel.ru/upload/resize_cache/product/275_206_1/084c5230-c07b-11ec-83b1-00155db6cc01_IM-00001564_Alfa%2063%20207/photo_1_IM-00001564_Alfa%2063%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755951;;html;nabor_mebeli_dlya_ofisa_alfa_63_207;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/084c5230-c07b-11ec-83b1-00155db6cc01_IM-00001564_Alfa%2063%20207/photo_1_IM-00001564_Alfa%2063%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755951;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели для персонала «Альфа 63» поможет профессионально организовать рабочее пространство в офисе. Замки на тумбах и шкафах обеспечивают безопасное хранение вещей. Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивают современный дизайн модулей. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/084c5230-c07b-11ec-83b1-00155db6cc01_IM-00001564_Alfa%2063%20207/photo_4_IM-00001564_Alfa%2063%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755948;343;0.840;;;;Альфа 63;Дуб Кобург;8 лет;;Главная;Офисная мебель;Наборы офисной мебели;Офисная мебель для персонала;154 450;RUB
2037;Альфа 63 207;https://davitamebel.ru/upload/resize_cache/product/275_206_1/084c5230-c07b-11ec-83b1-00155db6cc01_IM-00001564_Alfa%2063%20207/photo_1_IM-00001564_Alfa%2063%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755951;;html;nabor_mebeli_dlya_ofisa_alfa_63_207;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/084c5230-c07b-11ec-83b1-00155db6cc01_IM-00001564_Alfa%2063%20207/photo_1_IM-00001564_Alfa%2063%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755951;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели для персонала «Альфа 63» поможет профессионально организовать рабочее пространство в офисе. Замки на тумбах и шкафах обеспечивают безопасное хранение вещей. Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивают современный дизайн модулей. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/084c5230-c07b-11ec-83b1-00155db6cc01_IM-00001564_Alfa%2063%20207/photo_5_IM-00001564_Alfa%2063%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755948;343;0.840;;;;Альфа 63;Дуб Кобург;8 лет;;Главная;Офисная мебель;Наборы офисной мебели;Офисная мебель для персонала;154 450;RUB
2037;Альфа 63 207;https://davitamebel.ru/upload/resize_cache/product/275_206_1/084c5230-c07b-11ec-83b1-00155db6cc01_IM-00001564_Alfa%2063%20207/photo_1_IM-00001564_Alfa%2063%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755951;;html;nabor_mebeli_dlya_ofisa_alfa_63_207;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/084c5230-c07b-11ec-83b1-00155db6cc01_IM-00001564_Alfa%2063%20207/photo_1_IM-00001564_Alfa%2063%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755951;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели для персонала «Альфа 63» поможет профессионально организовать рабочее пространство в офисе. Замки на тумбах и шкафах обеспечивают безопасное хранение вещей. Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивают современный дизайн модулей. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/084c5230-c07b-11ec-83b1-00155db6cc01_IM-00001564_Alfa%2063%20207/photo_6_IM-00001564_Alfa%2063%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755950;343;0.840;;;;Альфа 63;Дуб Кобург;8 лет;;Главная;Офисная мебель;Наборы офисной мебели;Офисная мебель для персонала;154 450;RUB
2037;Альфа 63 207;https://davitamebel.ru/upload/resize_cache/product/275_206_1/084c5230-c07b-11ec-83b1-00155db6cc01_IM-00001564_Alfa%2063%20207/photo_1_IM-00001564_Alfa%2063%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755951;;html;nabor_mebeli_dlya_ofisa_alfa_63_207;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/084c5230-c07b-11ec-83b1-00155db6cc01_IM-00001564_Alfa%2063%20207/photo_1_IM-00001564_Alfa%2063%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755951;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели для персонала «Альфа 63» поможет профессионально организовать рабочее пространство в офисе. Замки на тумбах и шкафах обеспечивают безопасное хранение вещей. Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивают современный дизайн модулей. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/084c5230-c07b-11ec-83b1-00155db6cc01_IM-00001564_Alfa%2063%20207/photo_7_IM-00001564_Alfa%2063%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755949;343;0.840;;;;Альфа 63;Дуб Кобург;8 лет;;Главная;Офисная мебель;Наборы офисной мебели;Офисная мебель для персонала;154 450;RUB
2037;Альфа 63 207;https://davitamebel.ru/upload/resize_cache/product/275_206_1/084c5230-c07b-11ec-83b1-00155db6cc01_IM-00001564_Alfa%2063%20207/photo_1_IM-00001564_Alfa%2063%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755951;;html;nabor_mebeli_dlya_ofisa_alfa_63_207;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/084c5230-c07b-11ec-83b1-00155db6cc01_IM-00001564_Alfa%2063%20207/photo_1_IM-00001564_Alfa%2063%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1651755951;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели для персонала «Альфа 63» поможет профессионально организовать рабочее пространство в офисе. Замки на тумбах и шкафах обеспечивают безопасное хранение вещей. Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивают современный дизайн модулей. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/084c5230-c07b-11ec-83b1-00155db6cc01_IM-00001564_Alfa%2063%20207/photo_8_IM-00001564_Alfa%2063%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1653656818;343;0.840;;;;Альфа 63;Дуб Кобург;8 лет;;Главная;Офисная мебель;Наборы офисной мебели;Офисная мебель для персонала;154 450;RUB
2038;Альфа 62 207;https://davitamebel.ru/upload/resize_cache/product/275_206_1/40588b10-b79a-11e6-9bf0-00155d001e1b_IM-00000100_Alfa%2062%20207/photo_1_IM-00000100_Alfa%2062%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1653656549;;html;nabor_mebeli_dlya_ofisa_alfa_62_1;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/40588b10-b79a-11e6-9bf0-00155d001e1b_IM-00000100_Alfa%2062%20207/photo_1_IM-00000100_Alfa%2062%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1653656549;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели для персонала «Альфа 62» поможет профессионально организовать рабочее пространство в офисе. Замки на тумбах и шкафах обеспечивают безопасное хранение вещей. Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивают современный дизайн модулей. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/40588b10-b79a-11e6-9bf0-00155d001e1b_IM-00000100_Alfa%2062%20207/photo_2_IM-00000100_Alfa%2062%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1653656544;315;0.760;;;;Альфа 62;Орех Пегас;8 лет;;Главная;Офисная мебель;Наборы офисной мебели;Офисная мебель для персонала;141 570;RUB
2038;Альфа 62 207;https://davitamebel.ru/upload/resize_cache/product/275_206_1/40588b10-b79a-11e6-9bf0-00155d001e1b_IM-00000100_Alfa%2062%20207/photo_1_IM-00000100_Alfa%2062%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1653656549;;html;nabor_mebeli_dlya_ofisa_alfa_62_1;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/40588b10-b79a-11e6-9bf0-00155d001e1b_IM-00000100_Alfa%2062%20207/photo_1_IM-00000100_Alfa%2062%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1653656549;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели для персонала «Альфа 62» поможет профессионально организовать рабочее пространство в офисе. Замки на тумбах и шкафах обеспечивают безопасное хранение вещей. Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивают современный дизайн модулей. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/40588b10-b79a-11e6-9bf0-00155d001e1b_IM-00000100_Alfa%2062%20207/photo_3_IM-00000100_Alfa%2062%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1653656545;315;0.760;;;;Альфа 62;Орех Пегас;8 лет;;Главная;Офисная мебель;Наборы офисной мебели;Офисная мебель для персонала;141 570;RUB
2038;Альфа 62 207;https://davitamebel.ru/upload/resize_cache/product/275_206_1/40588b10-b79a-11e6-9bf0-00155d001e1b_IM-00000100_Alfa%2062%20207/photo_1_IM-00000100_Alfa%2062%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1653656549;;html;nabor_mebeli_dlya_ofisa_alfa_62_1;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/40588b10-b79a-11e6-9bf0-00155d001e1b_IM-00000100_Alfa%2062%20207/photo_1_IM-00000100_Alfa%2062%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1653656549;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели для персонала «Альфа 62» поможет профессионально организовать рабочее пространство в офисе. Замки на тумбах и шкафах обеспечивают безопасное хранение вещей. Демпферы обеспечивают мягкое закрывание дверей. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивают современный дизайн модулей. </font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/40588b10-b79a-11e6-9bf0-00155d001e1b_IM-00000100_Alfa%2062%20207/photo_4_IM-00000100_Alfa%2062%20207Nabor%20mebeli%20dlya%20ofisa.jpg?1653656545;315;0.760;;;;Альфа 62;Орех Пегас;8 лет;;Главная;Офисная мебель;Наборы офисной мебели;Офисная мебель для персонала;141 570;RUB
