IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP64;IP_PROP71;IP_PROP72;IP_PROP73;IP_PROP76;IP_PROP77;IP_PROP75;IP_PROP79;IP_PROP80;IP_PROP81;IP_PROP82;IP_PROP83;IP_PROP74;IP_PROP265;IP_PROP266;IP_PROP314;IP_PROP267;IP_PROP268;IP_PROP269;IP_PROP270;IP_PROP271;IP_PROP272;IP_PROP273;IP_PROP274;IP_PROP275;IP_PROP276;IP_PROP277;IP_PROP315;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1;CV_CURRENCY_1
342;Бухгалтерский шкаф AIKO SL-150/2Т EL;https://www.safe.ru/upload/resize_cache/iblock/77e/240_240_1/77ec454dc8d7bc3135dca03f1ffefcd5.jpg;;html;bukhgalterskiy-shkaf-aiko-sl-150-2t-el;html;https://www.safe.ru/upload/iblock/177/177f431e1e4b3acc08844e031d2bbb34.jpg;"<div class=""text-block""><p>Предназначены для хранения документов в офисе</p><ul><li>сварная конструкция из стали</li><li> толщина лицевой панели – 1,2 мм</li><li>толщина боковых стенок – 1.2 мм</li><li>  комплектуются ключевым замком + электронный замок PLS-1( электронный замок устанавливается только на верхнюю дверь, на остальные – ключевой)</li><li>оборудованы встроенным отделением, запирающимся на ключ</li><li> комплектуются переставными полками</li><li>поставляются в собранном виде</li></ul></div>";https://www.safe.ru/upload/iblock/4ea/4ea6ea698e749892a1dd262d4f0551d1.jpg;https://yarskmebel.tmweb.ru/upload/docs/декларация о соответствии: Техническому регламенту Таможенного союза. «О безопасности мебельной продукции ТР ТС 025/2012» Бухгалтерский шкаф AIKO SL-150/2Т EL.pdf;1490;460;340;465/859x458x308;36;62.5/116.5/18.3;3;электронный кодовый + ключевой;корпус - графит (RAL 7024), дверь - светло-серая (RAL 7038);порошковое;1 год;ПРОМЕТ;Россия;133x458x291;;;;;;;;;;;;;;Металлическая мебель;Бухгалтерские шкафы;Бухгалтерские шкафы AIKO;14 495;RUB
342;Бухгалтерский шкаф AIKO SL-150/2Т EL;https://www.safe.ru/upload/resize_cache/iblock/77e/240_240_1/77ec454dc8d7bc3135dca03f1ffefcd5.jpg;;html;bukhgalterskiy-shkaf-aiko-sl-150-2t-el;html;https://www.safe.ru/upload/iblock/177/177f431e1e4b3acc08844e031d2bbb34.jpg;"<div class=""text-block""><p>Предназначены для хранения документов в офисе</p><ul><li>сварная конструкция из стали</li><li> толщина лицевой панели – 1,2 мм</li><li>толщина боковых стенок – 1.2 мм</li><li>  комплектуются ключевым замком + электронный замок PLS-1( электронный замок устанавливается только на верхнюю дверь, на остальные – ключевой)</li><li>оборудованы встроенным отделением, запирающимся на ключ</li><li> комплектуются переставными полками</li><li>поставляются в собранном виде</li></ul></div>";https://www.safe.ru/upload/iblock/4ea/4ea6ea698e749892a1dd262d4f0551d1.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Ростест Бухгалтерский шкаф AIKO SL-150/2Т EL.pdf;1490;460;340;465/859x458x308;36;62.5/116.5/18.3;3;электронный кодовый + ключевой;корпус - графит (RAL 7024), дверь - светло-серая (RAL 7038);порошковое;1 год;ПРОМЕТ;Россия;133x458x291;;;;;;;;;;;;;;Металлическая мебель;Бухгалтерские шкафы;Бухгалтерские шкафы AIKO;14 495;RUB
342;Бухгалтерский шкаф AIKO SL-150/2Т EL;https://www.safe.ru/upload/resize_cache/iblock/77e/240_240_1/77ec454dc8d7bc3135dca03f1ffefcd5.jpg;;html;bukhgalterskiy-shkaf-aiko-sl-150-2t-el;html;https://www.safe.ru/upload/iblock/177/177f431e1e4b3acc08844e031d2bbb34.jpg;"<div class=""text-block""><p>Предназначены для хранения документов в офисе</p><ul><li>сварная конструкция из стали</li><li> толщина лицевой панели – 1,2 мм</li><li>толщина боковых стенок – 1.2 мм</li><li>  комплектуются ключевым замком + электронный замок PLS-1( электронный замок устанавливается только на верхнюю дверь, на остальные – ключевой)</li><li>оборудованы встроенным отделением, запирающимся на ключ</li><li> комплектуются переставными полками</li><li>поставляются в собранном виде</li></ul></div>";https://www.safe.ru/upload/iblock/4ea/4ea6ea698e749892a1dd262d4f0551d1.jpg;https://yarskmebel.tmweb.ru/upload/docs/Инструкция по эксплуатации замка Бухгалтерский шкаф AIKO SL-150/2Т EL.pdf;1490;460;340;465/859x458x308;36;62.5/116.5/18.3;3;электронный кодовый + ключевой;корпус - графит (RAL 7024), дверь - светло-серая (RAL 7038);порошковое;1 год;ПРОМЕТ;Россия;133x458x291;;;;;;;;;;;;;;Металлическая мебель;Бухгалтерские шкафы;Бухгалтерские шкафы AIKO;14 495;RUB
343;Бухгалтерский шкаф AIKO SL-150/3Т;https://www.safe.ru/upload/resize_cache/iblock/39e/240_240_1/sl_150_3t_min.jpg;;html;bukhgalterskiy-shkaf-aiko-sl-150-3t;html;https://www.safe.ru/upload/iblock/0ff/sl_150_3t_big.jpg;"<div class=""text-block""><p>Предназначены для хранения документов в офисе</p><ul><li>сварная конструкция из стали</li><li> толщина лицевой панели – 1,2 мм</li><li>толщина боковых стенок – 1.2 мм</li><li> комплектуются ключевыми замками Практик</li><li>оборудованы встроенным отделением, запирающимся на ключ</li><li> комплектуются переставными полками</li><li>поставляются в собранном виде</li></ul> </div>";https://www.safe.ru/upload/iblock/39e/sl_150_3t_min.jpg;https://yarskmebel.tmweb.ru/upload/docs/декларация о соответствии: Техническому регламенту Таможенного союза. «О безопасности мебельной продукции ТР ТС 025/2012» Бухгалтерский шкаф AIKO SL-150/3Т.pdf;1490;460;340;338/492/492x458x308;36.8;42.2/66.8/66.8;2;ключевой;корпус - графит (RAL 7024), дверь - светло-серая (RAL 7038);порошковое;1 год;ПРОМЕТ;Россия;133x458x291;1 год;;;;;;;;;;;;;Металлическая мебель;Бухгалтерские шкафы;Бухгалтерские шкафы AIKO;14 555;RUB
343;Бухгалтерский шкаф AIKO SL-150/3Т;https://www.safe.ru/upload/resize_cache/iblock/39e/240_240_1/sl_150_3t_min.jpg;;html;bukhgalterskiy-shkaf-aiko-sl-150-3t;html;https://www.safe.ru/upload/iblock/0ff/sl_150_3t_big.jpg;"<div class=""text-block""><p>Предназначены для хранения документов в офисе</p><ul><li>сварная конструкция из стали</li><li> толщина лицевой панели – 1,2 мм</li><li>толщина боковых стенок – 1.2 мм</li><li> комплектуются ключевыми замками Практик</li><li>оборудованы встроенным отделением, запирающимся на ключ</li><li> комплектуются переставными полками</li><li>поставляются в собранном виде</li></ul> </div>";https://www.safe.ru/upload/iblock/39e/sl_150_3t_min.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Ростест Бухгалтерский шкаф AIKO SL-150/3Т.pdf;1490;460;340;338/492/492x458x308;36.8;42.2/66.8/66.8;2;ключевой;корпус - графит (RAL 7024), дверь - светло-серая (RAL 7038);порошковое;1 год;ПРОМЕТ;Россия;133x458x291;1 год;;;;;;;;;;;;;Металлическая мебель;Бухгалтерские шкафы;Бухгалтерские шкафы AIKO;14 555;RUB
343;Бухгалтерский шкаф AIKO SL-150/3Т;https://www.safe.ru/upload/resize_cache/iblock/39e/240_240_1/sl_150_3t_min.jpg;;html;bukhgalterskiy-shkaf-aiko-sl-150-3t;html;https://www.safe.ru/upload/iblock/0ff/sl_150_3t_big.jpg;"<div class=""text-block""><p>Предназначены для хранения документов в офисе</p><ul><li>сварная конструкция из стали</li><li> толщина лицевой панели – 1,2 мм</li><li>толщина боковых стенок – 1.2 мм</li><li> комплектуются ключевыми замками Практик</li><li>оборудованы встроенным отделением, запирающимся на ключ</li><li> комплектуются переставными полками</li><li>поставляются в собранном виде</li></ul> </div>";https://www.safe.ru/upload/iblock/b13/sl_150_3t_1.jpg;https://yarskmebel.tmweb.ru/upload/docs/декларация о соответствии: Техническому регламенту Таможенного союза. «О безопасности мебельной продукции ТР ТС 025/2012» Бухгалтерский шкаф AIKO SL-150/3Т.pdf;1490;460;340;338/492/492x458x308;36.8;42.2/66.8/66.8;2;ключевой;корпус - графит (RAL 7024), дверь - светло-серая (RAL 7038);порошковое;1 год;ПРОМЕТ;Россия;133x458x291;1 год;;;;;;;;;;;;;Металлическая мебель;Бухгалтерские шкафы;Бухгалтерские шкафы AIKO;14 555;RUB
343;Бухгалтерский шкаф AIKO SL-150/3Т;https://www.safe.ru/upload/resize_cache/iblock/39e/240_240_1/sl_150_3t_min.jpg;;html;bukhgalterskiy-shkaf-aiko-sl-150-3t;html;https://www.safe.ru/upload/iblock/0ff/sl_150_3t_big.jpg;"<div class=""text-block""><p>Предназначены для хранения документов в офисе</p><ul><li>сварная конструкция из стали</li><li> толщина лицевой панели – 1,2 мм</li><li>толщина боковых стенок – 1.2 мм</li><li> комплектуются ключевыми замками Практик</li><li>оборудованы встроенным отделением, запирающимся на ключ</li><li> комплектуются переставными полками</li><li>поставляются в собранном виде</li></ul> </div>";https://www.safe.ru/upload/iblock/b13/sl_150_3t_1.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Ростест Бухгалтерский шкаф AIKO SL-150/3Т.pdf;1490;460;340;338/492/492x458x308;36.8;42.2/66.8/66.8;2;ключевой;корпус - графит (RAL 7024), дверь - светло-серая (RAL 7038);порошковое;1 год;ПРОМЕТ;Россия;133x458x291;1 год;;;;;;;;;;;;;Металлическая мебель;Бухгалтерские шкафы;Бухгалтерские шкафы AIKO;14 555;RUB
343;Бухгалтерский шкаф AIKO SL-150/3Т;https://www.safe.ru/upload/resize_cache/iblock/39e/240_240_1/sl_150_3t_min.jpg;;html;bukhgalterskiy-shkaf-aiko-sl-150-3t;html;https://www.safe.ru/upload/iblock/0ff/sl_150_3t_big.jpg;"<div class=""text-block""><p>Предназначены для хранения документов в офисе</p><ul><li>сварная конструкция из стали</li><li> толщина лицевой панели – 1,2 мм</li><li>толщина боковых стенок – 1.2 мм</li><li> комплектуются ключевыми замками Практик</li><li>оборудованы встроенным отделением, запирающимся на ключ</li><li> комплектуются переставными полками</li><li>поставляются в собранном виде</li></ul> </div>";https://www.safe.ru/upload/iblock/11a/sl_150_3t_2.jpg;https://yarskmebel.tmweb.ru/upload/docs/декларация о соответствии: Техническому регламенту Таможенного союза. «О безопасности мебельной продукции ТР ТС 025/2012» Бухгалтерский шкаф AIKO SL-150/3Т.pdf;1490;460;340;338/492/492x458x308;36.8;42.2/66.8/66.8;2;ключевой;корпус - графит (RAL 7024), дверь - светло-серая (RAL 7038);порошковое;1 год;ПРОМЕТ;Россия;133x458x291;1 год;;;;;;;;;;;;;Металлическая мебель;Бухгалтерские шкафы;Бухгалтерские шкафы AIKO;14 555;RUB
343;Бухгалтерский шкаф AIKO SL-150/3Т;https://www.safe.ru/upload/resize_cache/iblock/39e/240_240_1/sl_150_3t_min.jpg;;html;bukhgalterskiy-shkaf-aiko-sl-150-3t;html;https://www.safe.ru/upload/iblock/0ff/sl_150_3t_big.jpg;"<div class=""text-block""><p>Предназначены для хранения документов в офисе</p><ul><li>сварная конструкция из стали</li><li> толщина лицевой панели – 1,2 мм</li><li>толщина боковых стенок – 1.2 мм</li><li> комплектуются ключевыми замками Практик</li><li>оборудованы встроенным отделением, запирающимся на ключ</li><li> комплектуются переставными полками</li><li>поставляются в собранном виде</li></ul> </div>";https://www.safe.ru/upload/iblock/11a/sl_150_3t_2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Ростест Бухгалтерский шкаф AIKO SL-150/3Т.pdf;1490;460;340;338/492/492x458x308;36.8;42.2/66.8/66.8;2;ключевой;корпус - графит (RAL 7024), дверь - светло-серая (RAL 7038);порошковое;1 год;ПРОМЕТ;Россия;133x458x291;1 год;;;;;;;;;;;;;Металлическая мебель;Бухгалтерские шкафы;Бухгалтерские шкафы AIKO;14 555;RUB
344;Бухгалтерский шкаф AIKO SL-150/3Т EL;https://www.safe.ru/upload/resize_cache/iblock/4b5/240_240_1/sl_150_3t_el_min.jpg;;html;bukhgalterskiy-shkaf-aiko-sl-150-3t-el;html;https://www.safe.ru/upload/iblock/8c2/sl_150_3t_el_big.jpg;"<div class=""text-block""><p>Предназначены для хранения документов в офисе</p><ul><li>сварная конструкция из стали</li><li> толщина лицевой панели – 1,2 мм</li><li>толщина боковых стенок – 1.2 мм</li><li>комплектуются ключевым замком + электронный замок PLS-1( электронный замок устанавливается только на верхнюю дверь, на остальные – ключевой)</li><li>оборудованы встроенным отделением, запирающимся на ключ</li><li> комплектуются переставными полками</li><li>поставляются в собранном виде</li></ul></div>";https://www.safe.ru/upload/iblock/4b5/sl_150_3t_el_min.jpg;https://yarskmebel.tmweb.ru/upload/docs/декларация о соответствии: Техническому регламенту Таможенного союза. «О безопасности мебельной продукции ТР ТС 025/2012» Бухгалтерский шкаф AIKO SL-150/3Т EL.pdf;1490;460;340;338/492/492x458x308;36.8;18 (папки 60 мм);2;электронный кодовый + ключевой;корпус - графит (RAL 7024), дверь - светло-серая (RAL 7038);порошковое;1 год;ПРОМЕТ;Россия;133x458x291;1 год;;;;;;;;;;;;;Металлическая мебель;Бухгалтерские шкафы;Бухгалтерские шкафы AIKO;16 055;RUB
344;Бухгалтерский шкаф AIKO SL-150/3Т EL;https://www.safe.ru/upload/resize_cache/iblock/4b5/240_240_1/sl_150_3t_el_min.jpg;;html;bukhgalterskiy-shkaf-aiko-sl-150-3t-el;html;https://www.safe.ru/upload/iblock/8c2/sl_150_3t_el_big.jpg;"<div class=""text-block""><p>Предназначены для хранения документов в офисе</p><ul><li>сварная конструкция из стали</li><li> толщина лицевой панели – 1,2 мм</li><li>толщина боковых стенок – 1.2 мм</li><li>комплектуются ключевым замком + электронный замок PLS-1( электронный замок устанавливается только на верхнюю дверь, на остальные – ключевой)</li><li>оборудованы встроенным отделением, запирающимся на ключ</li><li> комплектуются переставными полками</li><li>поставляются в собранном виде</li></ul></div>";https://www.safe.ru/upload/iblock/4b5/sl_150_3t_el_min.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Ростест Бухгалтерский шкаф AIKO SL-150/3Т EL.pdf;1490;460;340;338/492/492x458x308;36.8;18 (папки 60 мм);2;электронный кодовый + ключевой;корпус - графит (RAL 7024), дверь - светло-серая (RAL 7038);порошковое;1 год;ПРОМЕТ;Россия;133x458x291;1 год;;;;;;;;;;;;;Металлическая мебель;Бухгалтерские шкафы;Бухгалтерские шкафы AIKO;16 055;RUB
344;Бухгалтерский шкаф AIKO SL-150/3Т EL;https://www.safe.ru/upload/resize_cache/iblock/4b5/240_240_1/sl_150_3t_el_min.jpg;;html;bukhgalterskiy-shkaf-aiko-sl-150-3t-el;html;https://www.safe.ru/upload/iblock/8c2/sl_150_3t_el_big.jpg;"<div class=""text-block""><p>Предназначены для хранения документов в офисе</p><ul><li>сварная конструкция из стали</li><li> толщина лицевой панели – 1,2 мм</li><li>толщина боковых стенок – 1.2 мм</li><li>комплектуются ключевым замком + электронный замок PLS-1( электронный замок устанавливается только на верхнюю дверь, на остальные – ключевой)</li><li>оборудованы встроенным отделением, запирающимся на ключ</li><li> комплектуются переставными полками</li><li>поставляются в собранном виде</li></ul></div>";https://www.safe.ru/upload/iblock/4b5/sl_150_3t_el_min.jpg;https://yarskmebel.tmweb.ru/upload/docs/Инструкция по эксплуатации замка Бухгалтерский шкаф AIKO SL-150/3Т EL.pdf;1490;460;340;338/492/492x458x308;36.8;18 (папки 60 мм);2;электронный кодовый + ключевой;корпус - графит (RAL 7024), дверь - светло-серая (RAL 7038);порошковое;1 год;ПРОМЕТ;Россия;133x458x291;1 год;;;;;;;;;;;;;Металлическая мебель;Бухгалтерские шкафы;Бухгалтерские шкафы AIKO;16 055;RUB
344;Бухгалтерский шкаф AIKO SL-150/3Т EL;https://www.safe.ru/upload/resize_cache/iblock/4b5/240_240_1/sl_150_3t_el_min.jpg;;html;bukhgalterskiy-shkaf-aiko-sl-150-3t-el;html;https://www.safe.ru/upload/iblock/8c2/sl_150_3t_el_big.jpg;"<div class=""text-block""><p>Предназначены для хранения документов в офисе</p><ul><li>сварная конструкция из стали</li><li> толщина лицевой панели – 1,2 мм</li><li>толщина боковых стенок – 1.2 мм</li><li>комплектуются ключевым замком + электронный замок PLS-1( электронный замок устанавливается только на верхнюю дверь, на остальные – ключевой)</li><li>оборудованы встроенным отделением, запирающимся на ключ</li><li> комплектуются переставными полками</li><li>поставляются в собранном виде</li></ul></div>";https://www.safe.ru/upload/iblock/1a8/sl_150_3t_el_1.jpg;https://yarskmebel.tmweb.ru/upload/docs/декларация о соответствии: Техническому регламенту Таможенного союза. «О безопасности мебельной продукции ТР ТС 025/2012» Бухгалтерский шкаф AIKO SL-150/3Т EL.pdf;1490;460;340;338/492/492x458x308;36.8;18 (папки 60 мм);2;электронный кодовый + ключевой;корпус - графит (RAL 7024), дверь - светло-серая (RAL 7038);порошковое;1 год;ПРОМЕТ;Россия;133x458x291;1 год;;;;;;;;;;;;;Металлическая мебель;Бухгалтерские шкафы;Бухгалтерские шкафы AIKO;16 055;RUB
344;Бухгалтерский шкаф AIKO SL-150/3Т EL;https://www.safe.ru/upload/resize_cache/iblock/4b5/240_240_1/sl_150_3t_el_min.jpg;;html;bukhgalterskiy-shkaf-aiko-sl-150-3t-el;html;https://www.safe.ru/upload/iblock/8c2/sl_150_3t_el_big.jpg;"<div class=""text-block""><p>Предназначены для хранения документов в офисе</p><ul><li>сварная конструкция из стали</li><li> толщина лицевой панели – 1,2 мм</li><li>толщина боковых стенок – 1.2 мм</li><li>комплектуются ключевым замком + электронный замок PLS-1( электронный замок устанавливается только на верхнюю дверь, на остальные – ключевой)</li><li>оборудованы встроенным отделением, запирающимся на ключ</li><li> комплектуются переставными полками</li><li>поставляются в собранном виде</li></ul></div>";https://www.safe.ru/upload/iblock/1a8/sl_150_3t_el_1.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Ростест Бухгалтерский шкаф AIKO SL-150/3Т EL.pdf;1490;460;340;338/492/492x458x308;36.8;18 (папки 60 мм);2;электронный кодовый + ключевой;корпус - графит (RAL 7024), дверь - светло-серая (RAL 7038);порошковое;1 год;ПРОМЕТ;Россия;133x458x291;1 год;;;;;;;;;;;;;Металлическая мебель;Бухгалтерские шкафы;Бухгалтерские шкафы AIKO;16 055;RUB
344;Бухгалтерский шкаф AIKO SL-150/3Т EL;https://www.safe.ru/upload/resize_cache/iblock/4b5/240_240_1/sl_150_3t_el_min.jpg;;html;bukhgalterskiy-shkaf-aiko-sl-150-3t-el;html;https://www.safe.ru/upload/iblock/8c2/sl_150_3t_el_big.jpg;"<div class=""text-block""><p>Предназначены для хранения документов в офисе</p><ul><li>сварная конструкция из стали</li><li> толщина лицевой панели – 1,2 мм</li><li>толщина боковых стенок – 1.2 мм</li><li>комплектуются ключевым замком + электронный замок PLS-1( электронный замок устанавливается только на верхнюю дверь, на остальные – ключевой)</li><li>оборудованы встроенным отделением, запирающимся на ключ</li><li> комплектуются переставными полками</li><li>поставляются в собранном виде</li></ul></div>";https://www.safe.ru/upload/iblock/1a8/sl_150_3t_el_1.jpg;https://yarskmebel.tmweb.ru/upload/docs/Инструкция по эксплуатации замка Бухгалтерский шкаф AIKO SL-150/3Т EL.pdf;1490;460;340;338/492/492x458x308;36.8;18 (папки 60 мм);2;электронный кодовый + ключевой;корпус - графит (RAL 7024), дверь - светло-серая (RAL 7038);порошковое;1 год;ПРОМЕТ;Россия;133x458x291;1 год;;;;;;;;;;;;;Металлическая мебель;Бухгалтерские шкафы;Бухгалтерские шкафы AIKO;16 055;RUB
344;Бухгалтерский шкаф AIKO SL-150/3Т EL;https://www.safe.ru/upload/resize_cache/iblock/4b5/240_240_1/sl_150_3t_el_min.jpg;;html;bukhgalterskiy-shkaf-aiko-sl-150-3t-el;html;https://www.safe.ru/upload/iblock/8c2/sl_150_3t_el_big.jpg;"<div class=""text-block""><p>Предназначены для хранения документов в офисе</p><ul><li>сварная конструкция из стали</li><li> толщина лицевой панели – 1,2 мм</li><li>толщина боковых стенок – 1.2 мм</li><li>комплектуются ключевым замком + электронный замок PLS-1( электронный замок устанавливается только на верхнюю дверь, на остальные – ключевой)</li><li>оборудованы встроенным отделением, запирающимся на ключ</li><li> комплектуются переставными полками</li><li>поставляются в собранном виде</li></ul></div>";https://www.safe.ru/upload/iblock/b41/sl_150_3t_el_2.jpg;https://yarskmebel.tmweb.ru/upload/docs/декларация о соответствии: Техническому регламенту Таможенного союза. «О безопасности мебельной продукции ТР ТС 025/2012» Бухгалтерский шкаф AIKO SL-150/3Т EL.pdf;1490;460;340;338/492/492x458x308;36.8;18 (папки 60 мм);2;электронный кодовый + ключевой;корпус - графит (RAL 7024), дверь - светло-серая (RAL 7038);порошковое;1 год;ПРОМЕТ;Россия;133x458x291;1 год;;;;;;;;;;;;;Металлическая мебель;Бухгалтерские шкафы;Бухгалтерские шкафы AIKO;16 055;RUB
344;Бухгалтерский шкаф AIKO SL-150/3Т EL;https://www.safe.ru/upload/resize_cache/iblock/4b5/240_240_1/sl_150_3t_el_min.jpg;;html;bukhgalterskiy-shkaf-aiko-sl-150-3t-el;html;https://www.safe.ru/upload/iblock/8c2/sl_150_3t_el_big.jpg;"<div class=""text-block""><p>Предназначены для хранения документов в офисе</p><ul><li>сварная конструкция из стали</li><li> толщина лицевой панели – 1,2 мм</li><li>толщина боковых стенок – 1.2 мм</li><li>комплектуются ключевым замком + электронный замок PLS-1( электронный замок устанавливается только на верхнюю дверь, на остальные – ключевой)</li><li>оборудованы встроенным отделением, запирающимся на ключ</li><li> комплектуются переставными полками</li><li>поставляются в собранном виде</li></ul></div>";https://www.safe.ru/upload/iblock/b41/sl_150_3t_el_2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Ростест Бухгалтерский шкаф AIKO SL-150/3Т EL.pdf;1490;460;340;338/492/492x458x308;36.8;18 (папки 60 мм);2;электронный кодовый + ключевой;корпус - графит (RAL 7024), дверь - светло-серая (RAL 7038);порошковое;1 год;ПРОМЕТ;Россия;133x458x291;1 год;;;;;;;;;;;;;Металлическая мебель;Бухгалтерские шкафы;Бухгалтерские шкафы AIKO;16 055;RUB
344;Бухгалтерский шкаф AIKO SL-150/3Т EL;https://www.safe.ru/upload/resize_cache/iblock/4b5/240_240_1/sl_150_3t_el_min.jpg;;html;bukhgalterskiy-shkaf-aiko-sl-150-3t-el;html;https://www.safe.ru/upload/iblock/8c2/sl_150_3t_el_big.jpg;"<div class=""text-block""><p>Предназначены для хранения документов в офисе</p><ul><li>сварная конструкция из стали</li><li> толщина лицевой панели – 1,2 мм</li><li>толщина боковых стенок – 1.2 мм</li><li>комплектуются ключевым замком + электронный замок PLS-1( электронный замок устанавливается только на верхнюю дверь, на остальные – ключевой)</li><li>оборудованы встроенным отделением, запирающимся на ключ</li><li> комплектуются переставными полками</li><li>поставляются в собранном виде</li></ul></div>";https://www.safe.ru/upload/iblock/b41/sl_150_3t_el_2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Инструкция по эксплуатации замка Бухгалтерский шкаф AIKO SL-150/3Т EL.pdf;1490;460;340;338/492/492x458x308;36.8;18 (папки 60 мм);2;электронный кодовый + ключевой;корпус - графит (RAL 7024), дверь - светло-серая (RAL 7038);порошковое;1 год;ПРОМЕТ;Россия;133x458x291;1 год;;;;;;;;;;;;;Металлическая мебель;Бухгалтерские шкафы;Бухгалтерские шкафы AIKO;16 055;RUB
345;Бухгалтерский шкаф AIKO SL-185;https://www.safe.ru/upload/resize_cache/iblock/816/240_240_1/8166db31b0980d34398078843d1fc59a.jpg;;html;bukhgalterskiy-shkaf-aiko-sl-185;html;https://www.safe.ru/upload/iblock/0f5/0f5611381c550d8af65f20dccee7f794.jpg;"<div class=""text-block""><p>Предназначены для хранения документов в офисе</p><ul><li>сварная конструкция из стали</li><li> толщина лицевой панели – 1,2 мм</li><li>толщина боковых стенок – 1.2 мм</li><li> комплектуются ключевыми замками Практик</li><li> комплектуются переставными полками</li><li>поставляются в собранном виде</li></ul> </div>";https://www.safe.ru/upload/iblock/816/8166db31b0980d34398078843d1fc59a.jpg;https://yarskmebel.tmweb.ru/upload/docs/декларация о соответствии: Техническому регламенту Таможенного союза. «О безопасности мебельной продукции ТР ТС 025/2012» Бухгалтерский шкаф AIKO SL-185.pdf;1800;460;340;1770x457x297;45;240.2;4;ключевой;корпус - графит (RAL 7024), дверь - светло-серая (RAL 7038);порошковое;1 год;ПРОМЕТ;Россия;;1 год;;;;;;;;;;;;;Металлическая мебель;Бухгалтерские шкафы;Бухгалтерские шкафы AIKO;13 145;RUB
345;Бухгалтерский шкаф AIKO SL-185;https://www.safe.ru/upload/resize_cache/iblock/816/240_240_1/8166db31b0980d34398078843d1fc59a.jpg;;html;bukhgalterskiy-shkaf-aiko-sl-185;html;https://www.safe.ru/upload/iblock/0f5/0f5611381c550d8af65f20dccee7f794.jpg;"<div class=""text-block""><p>Предназначены для хранения документов в офисе</p><ul><li>сварная конструкция из стали</li><li> толщина лицевой панели – 1,2 мм</li><li>толщина боковых стенок – 1.2 мм</li><li> комплектуются ключевыми замками Практик</li><li> комплектуются переставными полками</li><li>поставляются в собранном виде</li></ul> </div>";https://www.safe.ru/upload/iblock/816/8166db31b0980d34398078843d1fc59a.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Ростест Бухгалтерский шкаф AIKO SL-185.pdf;1800;460;340;1770x457x297;45;240.2;4;ключевой;корпус - графит (RAL 7024), дверь - светло-серая (RAL 7038);порошковое;1 год;ПРОМЕТ;Россия;;1 год;;;;;;;;;;;;;Металлическая мебель;Бухгалтерские шкафы;Бухгалтерские шкафы AIKO;13 145;RUB
345;Бухгалтерский шкаф AIKO SL-185;https://www.safe.ru/upload/resize_cache/iblock/816/240_240_1/8166db31b0980d34398078843d1fc59a.jpg;;html;bukhgalterskiy-shkaf-aiko-sl-185;html;https://www.safe.ru/upload/iblock/0f5/0f5611381c550d8af65f20dccee7f794.jpg;"<div class=""text-block""><p>Предназначены для хранения документов в офисе</p><ul><li>сварная конструкция из стали</li><li> толщина лицевой панели – 1,2 мм</li><li>толщина боковых стенок – 1.2 мм</li><li> комплектуются ключевыми замками Практик</li><li> комплектуются переставными полками</li><li>поставляются в собранном виде</li></ul> </div>";https://www.safe.ru/upload/iblock/16d/16d04b8353e5d22d9bdc1b4345909b95.jpg;https://yarskmebel.tmweb.ru/upload/docs/декларация о соответствии: Техническому регламенту Таможенного союза. «О безопасности мебельной продукции ТР ТС 025/2012» Бухгалтерский шкаф AIKO SL-185.pdf;1800;460;340;1770x457x297;45;240.2;4;ключевой;корпус - графит (RAL 7024), дверь - светло-серая (RAL 7038);порошковое;1 год;ПРОМЕТ;Россия;;1 год;;;;;;;;;;;;;Металлическая мебель;Бухгалтерские шкафы;Бухгалтерские шкафы AIKO;13 145;RUB
