IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP64;IP_PROP71;IP_PROP72;IP_PROP73;IP_PROP76;IP_PROP77;IP_PROP75;IP_PROP78;IP_PROP79;IP_PROP80;IP_PROP81;IP_PROP82;IP_PROP83;IP_PROP74;IP_PROP265;IP_PROP266;IP_PROP274;IP_PROP273;IP_PROP267;IP_PROP278;IP_PROP279;IP_PROP280;IP_PROP314;IP_PROP281;IP_PROP271;IP_PROP282;IP_PROP283;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1;CV_CURRENCY_1
648;Взломостойкий сейф VALBERG ФОРТ 99 EL;https://www.safe.ru/upload/resize_cache/iblock/bdd/240_240_1/99EL-priwie.jpg;;html;vzlomostoykiy-seyf-valberg-fort-99-el;html;https://www.safe.ru/upload/iblock/6b6/99EL.jpg;"<div class=""text-block""><p>Одобрены ассоциацией Российских производителей и поставщиков сейфов и банковских систем безопасности.Включен в список товаров, поставляемых в СБ РФ.Рекомендованная сумма хранения денег до 10 млн. руб. для физических лиц и до 5 млн. руб. для юридических лиц.Устойчивость к взлому: ГОСТ Р 50862-2017 -  класс 3 (ГОСТ Р).</p><ul><li>при заливке двери и корпуса используется запатентованная система армирования бетона</li><li>запатентованная многослойная защита стенки и двери сейфа</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замков и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>устройство для опечатывания</li><li>отверстие в задней стенке для установки сигнализации</li><li>общая толщина двери - 98 мм; толщина боковых стенок - 58 мм</li><li>комплектуются электронным кодовым замком PS 610/E36 (ПРОМЕТ) + ключевым замком KABA MAUER (Германия)</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li><li>опция: установка трейзера; дополнительные полки</li></ul></div>";https://www.safe.ruhttps://img.youtube.com/vi/56NL4ygwXqQ/sddefault.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответсвия Ростест (Огнестойкость) Взломостойкий сейф VALBERG ФОРТ 99 EL.pdf;990;510;510;857x394x352;199;119;3 класс;3;электронный кодовый + ключевой;графит структурированный;эмаль;5 лет;ПРОМЕТ;Россия;опция;;;;;;;;;;;;Сейфы;Взломостойкие сейфы III класса;VALBERG ФОРТ;124 900;RUB
648;Взломостойкий сейф VALBERG ФОРТ 99 EL;https://www.safe.ru/upload/resize_cache/iblock/bdd/240_240_1/99EL-priwie.jpg;;html;vzlomostoykiy-seyf-valberg-fort-99-el;html;https://www.safe.ru/upload/iblock/6b6/99EL.jpg;"<div class=""text-block""><p>Одобрены ассоциацией Российских производителей и поставщиков сейфов и банковских систем безопасности.Включен в список товаров, поставляемых в СБ РФ.Рекомендованная сумма хранения денег до 10 млн. руб. для физических лиц и до 5 млн. руб. для юридических лиц.Устойчивость к взлому: ГОСТ Р 50862-2017 -  класс 3 (ГОСТ Р).</p><ul><li>при заливке двери и корпуса используется запатентованная система армирования бетона</li><li>запатентованная многослойная защита стенки и двери сейфа</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замков и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>устройство для опечатывания</li><li>отверстие в задней стенке для установки сигнализации</li><li>общая толщина двери - 98 мм; толщина боковых стенок - 58 мм</li><li>комплектуются электронным кодовым замком PS 610/E36 (ПРОМЕТ) + ключевым замком KABA MAUER (Германия)</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li><li>опция: установка трейзера; дополнительные полки</li></ul></div>";https://www.safe.ruhttps://img.youtube.com/vi/56NL4ygwXqQ/sddefault.jpg;https://yarskmebel.tmweb.ru/upload/docs/Инструкция по эксплуатации замка Взломостойкий сейф VALBERG ФОРТ 99 EL.pdf;990;510;510;857x394x352;199;119;3 класс;3;электронный кодовый + ключевой;графит структурированный;эмаль;5 лет;ПРОМЕТ;Россия;опция;;;;;;;;;;;;Сейфы;Взломостойкие сейфы III класса;VALBERG ФОРТ;124 900;RUB
649;Взломостойкий сейф VALBERG ФОРТ 1268 KL;https://www.safe.ru/upload/resize_cache/iblock/eca/240_240_1/eca322396609ad4616b4728b730dfd27.jpg;;html;vzlomostoykiy-seyf-valberg-fort-1268-kl;html;https://www.safe.ru/upload/iblock/9c7/1268KL.jpg;"<div class=""text-block""><p>Предназначен для защиты документов, ценностей, а также наркотических средств и психотропных веществ от несанкционированного доступа (взлома).Одобрены ассоциацией Российских производителей и поставщиков сейфов и банковских систем безопасности.Включен в список товаров, поставляемых в СБ РФ.Рекомендованная сумма хранения денег до 10 млн. руб. для физических лиц и до 5 млн. руб. для юридических лиц.Устойчивость к взлому: ГОСТ Р 50862-2017 -  класс 3 (ГОСТ Р).</p><ul><li>при заливке двери и корпуса используется запатентованная система армирования бетона</li><li>запатентованная многослойная защита стенки и двери сейфа</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замков и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>устройство для опечатывания</li><li>отверстие в задней стенке для установки сигнализации</li><li>общая толщина двери - 98 мм; толщина боковых стенок - 58 мм</li><li>комплектуются двумя ключевыми замками KABA MAUER (в комплекте 3 ключа)</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li><li>опция: установка трейзера; дополнительные полки</li></ul></div>";https://www.safe.ru/upload/iblock/eca/eca322396609ad4616b4728b730dfd27.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответсвия Ростест (Взломостойкость) Взломостойкий сейф VALBERG ФОРТ 1268 KL.pdf;1200;680;510;1068x547x352;300;206;3 класс;3;два ключевых;графит структурированный;эмаль;5 лет (учетом прохождения планового ТО);ПРОМЕТ;Россия;опция;;;;;;;;;;;;Сейфы;Взломостойкие сейфы III класса;VALBERG ФОРТ;169 900;RUB
649;Взломостойкий сейф VALBERG ФОРТ 1268 KL;https://www.safe.ru/upload/resize_cache/iblock/eca/240_240_1/eca322396609ad4616b4728b730dfd27.jpg;;html;vzlomostoykiy-seyf-valberg-fort-1268-kl;html;https://www.safe.ru/upload/iblock/9c7/1268KL.jpg;"<div class=""text-block""><p>Предназначен для защиты документов, ценностей, а также наркотических средств и психотропных веществ от несанкционированного доступа (взлома).Одобрены ассоциацией Российских производителей и поставщиков сейфов и банковских систем безопасности.Включен в список товаров, поставляемых в СБ РФ.Рекомендованная сумма хранения денег до 10 млн. руб. для физических лиц и до 5 млн. руб. для юридических лиц.Устойчивость к взлому: ГОСТ Р 50862-2017 -  класс 3 (ГОСТ Р).</p><ul><li>при заливке двери и корпуса используется запатентованная система армирования бетона</li><li>запатентованная многослойная защита стенки и двери сейфа</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замков и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>устройство для опечатывания</li><li>отверстие в задней стенке для установки сигнализации</li><li>общая толщина двери - 98 мм; толщина боковых стенок - 58 мм</li><li>комплектуются двумя ключевыми замками KABA MAUER (в комплекте 3 ключа)</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li><li>опция: установка трейзера; дополнительные полки</li></ul></div>";https://www.safe.ru/upload/iblock/eca/eca322396609ad4616b4728b730dfd27.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответсвия Ростест (Огнестойкость) Взломостойкий сейф VALBERG ФОРТ 1268 KL.pdf;1200;680;510;1068x547x352;300;206;3 класс;3;два ключевых;графит структурированный;эмаль;5 лет (учетом прохождения планового ТО);ПРОМЕТ;Россия;опция;;;;;;;;;;;;Сейфы;Взломостойкие сейфы III класса;VALBERG ФОРТ;169 900;RUB
649;Взломостойкий сейф VALBERG ФОРТ 1268 KL;https://www.safe.ru/upload/resize_cache/iblock/eca/240_240_1/eca322396609ad4616b4728b730dfd27.jpg;;html;vzlomostoykiy-seyf-valberg-fort-1268-kl;html;https://www.safe.ru/upload/iblock/9c7/1268KL.jpg;"<div class=""text-block""><p>Предназначен для защиты документов, ценностей, а также наркотических средств и психотропных веществ от несанкционированного доступа (взлома).Одобрены ассоциацией Российских производителей и поставщиков сейфов и банковских систем безопасности.Включен в список товаров, поставляемых в СБ РФ.Рекомендованная сумма хранения денег до 10 млн. руб. для физических лиц и до 5 млн. руб. для юридических лиц.Устойчивость к взлому: ГОСТ Р 50862-2017 -  класс 3 (ГОСТ Р).</p><ul><li>при заливке двери и корпуса используется запатентованная система армирования бетона</li><li>запатентованная многослойная защита стенки и двери сейфа</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замков и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>устройство для опечатывания</li><li>отверстие в задней стенке для установки сигнализации</li><li>общая толщина двери - 98 мм; толщина боковых стенок - 58 мм</li><li>комплектуются двумя ключевыми замками KABA MAUER (в комплекте 3 ключа)</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li><li>опция: установка трейзера; дополнительные полки</li></ul></div>";https://www.safe.ruhttps://img.youtube.com/vi/56NL4ygwXqQ/sddefault.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответсвия Ростест (Взломостойкость) Взломостойкий сейф VALBERG ФОРТ 1268 KL.pdf;1200;680;510;1068x547x352;300;206;3 класс;3;два ключевых;графит структурированный;эмаль;5 лет (учетом прохождения планового ТО);ПРОМЕТ;Россия;опция;;;;;;;;;;;;Сейфы;Взломостойкие сейфы III класса;VALBERG ФОРТ;169 900;RUB
649;Взломостойкий сейф VALBERG ФОРТ 1268 KL;https://www.safe.ru/upload/resize_cache/iblock/eca/240_240_1/eca322396609ad4616b4728b730dfd27.jpg;;html;vzlomostoykiy-seyf-valberg-fort-1268-kl;html;https://www.safe.ru/upload/iblock/9c7/1268KL.jpg;"<div class=""text-block""><p>Предназначен для защиты документов, ценностей, а также наркотических средств и психотропных веществ от несанкционированного доступа (взлома).Одобрены ассоциацией Российских производителей и поставщиков сейфов и банковских систем безопасности.Включен в список товаров, поставляемых в СБ РФ.Рекомендованная сумма хранения денег до 10 млн. руб. для физических лиц и до 5 млн. руб. для юридических лиц.Устойчивость к взлому: ГОСТ Р 50862-2017 -  класс 3 (ГОСТ Р).</p><ul><li>при заливке двери и корпуса используется запатентованная система армирования бетона</li><li>запатентованная многослойная защита стенки и двери сейфа</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замков и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>устройство для опечатывания</li><li>отверстие в задней стенке для установки сигнализации</li><li>общая толщина двери - 98 мм; толщина боковых стенок - 58 мм</li><li>комплектуются двумя ключевыми замками KABA MAUER (в комплекте 3 ключа)</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li><li>опция: установка трейзера; дополнительные полки</li></ul></div>";https://www.safe.ruhttps://img.youtube.com/vi/56NL4ygwXqQ/sddefault.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответсвия Ростест (Огнестойкость) Взломостойкий сейф VALBERG ФОРТ 1268 KL.pdf;1200;680;510;1068x547x352;300;206;3 класс;3;два ключевых;графит структурированный;эмаль;5 лет (учетом прохождения планового ТО);ПРОМЕТ;Россия;опция;;;;;;;;;;;;Сейфы;Взломостойкие сейфы III класса;VALBERG ФОРТ;169 900;RUB
650;Взломостойкий сейф VALBERG ФОРТ 1268 EL;https://www.safe.ru/upload/resize_cache/iblock/afc/240_240_1/1268EL-priwie.jpg;;html;vzlomostoykiy-seyf-valberg-fort-1268-el;html;https://www.safe.ru/upload/iblock/78e/1268EL.jpg;"<div class=""text-block""><p>Одобрены ассоциацией Российских производителей и поставщиков сейфов и банковских систем безопасности.Включен в список товаров, поставляемых в СБ РФ.Рекомендованная сумма хранения денег до 10 млн. руб. для физических лиц и до 5 млн. руб. для юридических лиц.Устойчивость к взлому: ГОСТ Р 50862-2017 -  класс 3 (ГОСТ Р).</p><ul><li>при заливке двери и корпуса используется запатентованная система армирования бетона</li><li>запатентованная многослойная защита стенки и двери сейфа</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замков и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>устройство для опечатывания</li><li>отверстие в задней стенке для установки сигнализации</li><li>общая толщина двери - 98 мм; толщина боковых стенок - 58 мм</li><li>комплектуются электронным кодовым замком PS 610/E36 (ПРОМЕТ) + ключевым замком KABA MAUER (Германия)</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li><li>опция: установка трейзера; дополнительные полки</li></ul></div>";https://www.safe.ru/upload/iblock/afc/1268EL-priwie.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответсвия Ростест (Взломостойкость) Взломостойкий сейф VALBERG ФОРТ 1268 EL.pdf;1200;680;510;1068x547x352;300;206;3 класс;3;электронный кодовый + ключевой;графит структурированный;эмаль;5 лет (с учетом прохождения планового ТО);ПРОМЕТ;Россия;опция;;;;;;;;;;;;Сейфы;Взломостойкие сейфы III класса;VALBERG ФОРТ;169 900;RUB
650;Взломостойкий сейф VALBERG ФОРТ 1268 EL;https://www.safe.ru/upload/resize_cache/iblock/afc/240_240_1/1268EL-priwie.jpg;;html;vzlomostoykiy-seyf-valberg-fort-1268-el;html;https://www.safe.ru/upload/iblock/78e/1268EL.jpg;"<div class=""text-block""><p>Одобрены ассоциацией Российских производителей и поставщиков сейфов и банковских систем безопасности.Включен в список товаров, поставляемых в СБ РФ.Рекомендованная сумма хранения денег до 10 млн. руб. для физических лиц и до 5 млн. руб. для юридических лиц.Устойчивость к взлому: ГОСТ Р 50862-2017 -  класс 3 (ГОСТ Р).</p><ul><li>при заливке двери и корпуса используется запатентованная система армирования бетона</li><li>запатентованная многослойная защита стенки и двери сейфа</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замков и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>устройство для опечатывания</li><li>отверстие в задней стенке для установки сигнализации</li><li>общая толщина двери - 98 мм; толщина боковых стенок - 58 мм</li><li>комплектуются электронным кодовым замком PS 610/E36 (ПРОМЕТ) + ключевым замком KABA MAUER (Германия)</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li><li>опция: установка трейзера; дополнительные полки</li></ul></div>";https://www.safe.ru/upload/iblock/afc/1268EL-priwie.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответсвия Ростест (Огнестойкость) Взломостойкий сейф VALBERG ФОРТ 1268 EL.pdf;1200;680;510;1068x547x352;300;206;3 класс;3;электронный кодовый + ключевой;графит структурированный;эмаль;5 лет (с учетом прохождения планового ТО);ПРОМЕТ;Россия;опция;;;;;;;;;;;;Сейфы;Взломостойкие сейфы III класса;VALBERG ФОРТ;169 900;RUB
650;Взломостойкий сейф VALBERG ФОРТ 1268 EL;https://www.safe.ru/upload/resize_cache/iblock/afc/240_240_1/1268EL-priwie.jpg;;html;vzlomostoykiy-seyf-valberg-fort-1268-el;html;https://www.safe.ru/upload/iblock/78e/1268EL.jpg;"<div class=""text-block""><p>Одобрены ассоциацией Российских производителей и поставщиков сейфов и банковских систем безопасности.Включен в список товаров, поставляемых в СБ РФ.Рекомендованная сумма хранения денег до 10 млн. руб. для физических лиц и до 5 млн. руб. для юридических лиц.Устойчивость к взлому: ГОСТ Р 50862-2017 -  класс 3 (ГОСТ Р).</p><ul><li>при заливке двери и корпуса используется запатентованная система армирования бетона</li><li>запатентованная многослойная защита стенки и двери сейфа</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замков и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>устройство для опечатывания</li><li>отверстие в задней стенке для установки сигнализации</li><li>общая толщина двери - 98 мм; толщина боковых стенок - 58 мм</li><li>комплектуются электронным кодовым замком PS 610/E36 (ПРОМЕТ) + ключевым замком KABA MAUER (Германия)</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li><li>опция: установка трейзера; дополнительные полки</li></ul></div>";https://www.safe.ru/upload/iblock/afc/1268EL-priwie.jpg;https://yarskmebel.tmweb.ru/upload/docs/Инструкция по эксплуатации замка Взломостойкий сейф VALBERG ФОРТ 1268 EL.pdf;1200;680;510;1068x547x352;300;206;3 класс;3;электронный кодовый + ключевой;графит структурированный;эмаль;5 лет (с учетом прохождения планового ТО);ПРОМЕТ;Россия;опция;;;;;;;;;;;;Сейфы;Взломостойкие сейфы III класса;VALBERG ФОРТ;169 900;RUB
650;Взломостойкий сейф VALBERG ФОРТ 1268 EL;https://www.safe.ru/upload/resize_cache/iblock/afc/240_240_1/1268EL-priwie.jpg;;html;vzlomostoykiy-seyf-valberg-fort-1268-el;html;https://www.safe.ru/upload/iblock/78e/1268EL.jpg;"<div class=""text-block""><p>Одобрены ассоциацией Российских производителей и поставщиков сейфов и банковских систем безопасности.Включен в список товаров, поставляемых в СБ РФ.Рекомендованная сумма хранения денег до 10 млн. руб. для физических лиц и до 5 млн. руб. для юридических лиц.Устойчивость к взлому: ГОСТ Р 50862-2017 -  класс 3 (ГОСТ Р).</p><ul><li>при заливке двери и корпуса используется запатентованная система армирования бетона</li><li>запатентованная многослойная защита стенки и двери сейфа</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замков и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>устройство для опечатывания</li><li>отверстие в задней стенке для установки сигнализации</li><li>общая толщина двери - 98 мм; толщина боковых стенок - 58 мм</li><li>комплектуются электронным кодовым замком PS 610/E36 (ПРОМЕТ) + ключевым замком KABA MAUER (Германия)</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li><li>опция: установка трейзера; дополнительные полки</li></ul></div>";https://www.safe.ru/upload/iblock/9f2/1268EL-4.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответсвия Ростест (Взломостойкость) Взломостойкий сейф VALBERG ФОРТ 1268 EL.pdf;1200;680;510;1068x547x352;300;206;3 класс;3;электронный кодовый + ключевой;графит структурированный;эмаль;5 лет (с учетом прохождения планового ТО);ПРОМЕТ;Россия;опция;;;;;;;;;;;;Сейфы;Взломостойкие сейфы III класса;VALBERG ФОРТ;169 900;RUB
650;Взломостойкий сейф VALBERG ФОРТ 1268 EL;https://www.safe.ru/upload/resize_cache/iblock/afc/240_240_1/1268EL-priwie.jpg;;html;vzlomostoykiy-seyf-valberg-fort-1268-el;html;https://www.safe.ru/upload/iblock/78e/1268EL.jpg;"<div class=""text-block""><p>Одобрены ассоциацией Российских производителей и поставщиков сейфов и банковских систем безопасности.Включен в список товаров, поставляемых в СБ РФ.Рекомендованная сумма хранения денег до 10 млн. руб. для физических лиц и до 5 млн. руб. для юридических лиц.Устойчивость к взлому: ГОСТ Р 50862-2017 -  класс 3 (ГОСТ Р).</p><ul><li>при заливке двери и корпуса используется запатентованная система армирования бетона</li><li>запатентованная многослойная защита стенки и двери сейфа</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замков и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>устройство для опечатывания</li><li>отверстие в задней стенке для установки сигнализации</li><li>общая толщина двери - 98 мм; толщина боковых стенок - 58 мм</li><li>комплектуются электронным кодовым замком PS 610/E36 (ПРОМЕТ) + ключевым замком KABA MAUER (Германия)</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li><li>опция: установка трейзера; дополнительные полки</li></ul></div>";https://www.safe.ru/upload/iblock/9f2/1268EL-4.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответсвия Ростест (Огнестойкость) Взломостойкий сейф VALBERG ФОРТ 1268 EL.pdf;1200;680;510;1068x547x352;300;206;3 класс;3;электронный кодовый + ключевой;графит структурированный;эмаль;5 лет (с учетом прохождения планового ТО);ПРОМЕТ;Россия;опция;;;;;;;;;;;;Сейфы;Взломостойкие сейфы III класса;VALBERG ФОРТ;169 900;RUB
650;Взломостойкий сейф VALBERG ФОРТ 1268 EL;https://www.safe.ru/upload/resize_cache/iblock/afc/240_240_1/1268EL-priwie.jpg;;html;vzlomostoykiy-seyf-valberg-fort-1268-el;html;https://www.safe.ru/upload/iblock/78e/1268EL.jpg;"<div class=""text-block""><p>Одобрены ассоциацией Российских производителей и поставщиков сейфов и банковских систем безопасности.Включен в список товаров, поставляемых в СБ РФ.Рекомендованная сумма хранения денег до 10 млн. руб. для физических лиц и до 5 млн. руб. для юридических лиц.Устойчивость к взлому: ГОСТ Р 50862-2017 -  класс 3 (ГОСТ Р).</p><ul><li>при заливке двери и корпуса используется запатентованная система армирования бетона</li><li>запатентованная многослойная защита стенки и двери сейфа</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замков и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>устройство для опечатывания</li><li>отверстие в задней стенке для установки сигнализации</li><li>общая толщина двери - 98 мм; толщина боковых стенок - 58 мм</li><li>комплектуются электронным кодовым замком PS 610/E36 (ПРОМЕТ) + ключевым замком KABA MAUER (Германия)</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li><li>опция: установка трейзера; дополнительные полки</li></ul></div>";https://www.safe.ru/upload/iblock/9f2/1268EL-4.jpg;https://yarskmebel.tmweb.ru/upload/docs/Инструкция по эксплуатации замка Взломостойкий сейф VALBERG ФОРТ 1268 EL.pdf;1200;680;510;1068x547x352;300;206;3 класс;3;электронный кодовый + ключевой;графит структурированный;эмаль;5 лет (с учетом прохождения планового ТО);ПРОМЕТ;Россия;опция;;;;;;;;;;;;Сейфы;Взломостойкие сейфы III класса;VALBERG ФОРТ;169 900;RUB
650;Взломостойкий сейф VALBERG ФОРТ 1268 EL;https://www.safe.ru/upload/resize_cache/iblock/afc/240_240_1/1268EL-priwie.jpg;;html;vzlomostoykiy-seyf-valberg-fort-1268-el;html;https://www.safe.ru/upload/iblock/78e/1268EL.jpg;"<div class=""text-block""><p>Одобрены ассоциацией Российских производителей и поставщиков сейфов и банковских систем безопасности.Включен в список товаров, поставляемых в СБ РФ.Рекомендованная сумма хранения денег до 10 млн. руб. для физических лиц и до 5 млн. руб. для юридических лиц.Устойчивость к взлому: ГОСТ Р 50862-2017 -  класс 3 (ГОСТ Р).</p><ul><li>при заливке двери и корпуса используется запатентованная система армирования бетона</li><li>запатентованная многослойная защита стенки и двери сейфа</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замков и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>устройство для опечатывания</li><li>отверстие в задней стенке для установки сигнализации</li><li>общая толщина двери - 98 мм; толщина боковых стенок - 58 мм</li><li>комплектуются электронным кодовым замком PS 610/E36 (ПРОМЕТ) + ключевым замком KABA MAUER (Германия)</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li><li>опция: установка трейзера; дополнительные полки</li></ul></div>";https://www.safe.ru/upload/iblock/03b/1268EL-2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответсвия Ростест (Взломостойкость) Взломостойкий сейф VALBERG ФОРТ 1268 EL.pdf;1200;680;510;1068x547x352;300;206;3 класс;3;электронный кодовый + ключевой;графит структурированный;эмаль;5 лет (с учетом прохождения планового ТО);ПРОМЕТ;Россия;опция;;;;;;;;;;;;Сейфы;Взломостойкие сейфы III класса;VALBERG ФОРТ;169 900;RUB
650;Взломостойкий сейф VALBERG ФОРТ 1268 EL;https://www.safe.ru/upload/resize_cache/iblock/afc/240_240_1/1268EL-priwie.jpg;;html;vzlomostoykiy-seyf-valberg-fort-1268-el;html;https://www.safe.ru/upload/iblock/78e/1268EL.jpg;"<div class=""text-block""><p>Одобрены ассоциацией Российских производителей и поставщиков сейфов и банковских систем безопасности.Включен в список товаров, поставляемых в СБ РФ.Рекомендованная сумма хранения денег до 10 млн. руб. для физических лиц и до 5 млн. руб. для юридических лиц.Устойчивость к взлому: ГОСТ Р 50862-2017 -  класс 3 (ГОСТ Р).</p><ul><li>при заливке двери и корпуса используется запатентованная система армирования бетона</li><li>запатентованная многослойная защита стенки и двери сейфа</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замков и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>устройство для опечатывания</li><li>отверстие в задней стенке для установки сигнализации</li><li>общая толщина двери - 98 мм; толщина боковых стенок - 58 мм</li><li>комплектуются электронным кодовым замком PS 610/E36 (ПРОМЕТ) + ключевым замком KABA MAUER (Германия)</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li><li>опция: установка трейзера; дополнительные полки</li></ul></div>";https://www.safe.ru/upload/iblock/03b/1268EL-2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответсвия Ростест (Огнестойкость) Взломостойкий сейф VALBERG ФОРТ 1268 EL.pdf;1200;680;510;1068x547x352;300;206;3 класс;3;электронный кодовый + ключевой;графит структурированный;эмаль;5 лет (с учетом прохождения планового ТО);ПРОМЕТ;Россия;опция;;;;;;;;;;;;Сейфы;Взломостойкие сейфы III класса;VALBERG ФОРТ;169 900;RUB
650;Взломостойкий сейф VALBERG ФОРТ 1268 EL;https://www.safe.ru/upload/resize_cache/iblock/afc/240_240_1/1268EL-priwie.jpg;;html;vzlomostoykiy-seyf-valberg-fort-1268-el;html;https://www.safe.ru/upload/iblock/78e/1268EL.jpg;"<div class=""text-block""><p>Одобрены ассоциацией Российских производителей и поставщиков сейфов и банковских систем безопасности.Включен в список товаров, поставляемых в СБ РФ.Рекомендованная сумма хранения денег до 10 млн. руб. для физических лиц и до 5 млн. руб. для юридических лиц.Устойчивость к взлому: ГОСТ Р 50862-2017 -  класс 3 (ГОСТ Р).</p><ul><li>при заливке двери и корпуса используется запатентованная система армирования бетона</li><li>запатентованная многослойная защита стенки и двери сейфа</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замков и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>устройство для опечатывания</li><li>отверстие в задней стенке для установки сигнализации</li><li>общая толщина двери - 98 мм; толщина боковых стенок - 58 мм</li><li>комплектуются электронным кодовым замком PS 610/E36 (ПРОМЕТ) + ключевым замком KABA MAUER (Германия)</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li><li>опция: установка трейзера; дополнительные полки</li></ul></div>";https://www.safe.ru/upload/iblock/03b/1268EL-2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Инструкция по эксплуатации замка Взломостойкий сейф VALBERG ФОРТ 1268 EL.pdf;1200;680;510;1068x547x352;300;206;3 класс;3;электронный кодовый + ключевой;графит структурированный;эмаль;5 лет (с учетом прохождения планового ТО);ПРОМЕТ;Россия;опция;;;;;;;;;;;;Сейфы;Взломостойкие сейфы III класса;VALBERG ФОРТ;169 900;RUB
