IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP64;IP_PROP71;IP_PROP72;IP_PROP73;IP_PROP77;IP_PROP315;IP_PROP318;IP_PROP83;IP_PROP74;IP_PROP265;IP_PROP81;IP_PROP82;IP_PROP306;IP_PROP268;IP_PROP75;IP_PROP307;IP_PROP288;IP_PROP308;IP_PROP309;IP_PROP316;IP_PROP286;IP_PROP310;IP_PROP311;IP_PROP289;IP_PROP312;IP_PROP313;IP_PROP79;IP_PROP271;IP_PROP272;IP_PROP273;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1;CV_CURRENCY_1
1846;Стол NT 120x70 темный орех/серый;https://www.safe.ru/upload/resize_cache/iblock/ee8/240_240_1/nt_120_nut_grey_min.jpg;;html;stol-nt-120x70-temnyy-orekh-seryy;html;https://www.safe.ru/upload/iblock/ac2/nt_120_nut_grey_big.jpg;"<div class=""text-block""><p>Столы офисные на металлокаркасе предназначены для самого широкого использования дома и на работе, обустройстве офисов, аудиторий, переговорных, школ. Удобны и просты в эксплуатации.</p><ul><li>Столешница - ламинированная  плита ДСтП 25 мм, кромка ABC 2 мм </li><li>Опоры металлические - две  П-образные опоры из труб сечением 60*30 мм</li><li>Две металлические траверсы </li><li>Соединение деталей металлокаркаса при помощи винтов</li><li>Порошковое покрытие муар</li><li>Опоры со скрытой регулировкой по высоте</li><li>Поставляется в разобранном виде</li></ul><p><b>Особенности:</b></p><ul><li>Визуально «парящая» столешница с отрывом от  опор стола </li><li>Жесткость конструкции обеспечивает уникальная система крепления элементов металлокаркаса </li><li>Возможность установки настольных экранов  и защитных панелей (в комплект стола не входят)  </li><li>Столы сочетаются по материалам изготовления и дизайну с тумбами офисными серии NP </li></ul><p><b>Комплектация:</b></p><ul><li>Опора NT 70 (2 шт) серый</li><li>Столешница NT 120х70х2.5 темный орех</li><li>Траверса NT 120 (2 шт) серый</li></ul></div>";https://www.safe.ru/upload/iblock/5f9/stol_big_2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Стол NT 120x70 темный орех/серый.pdf;750;1200;700;3;серый (RAL 9006 муар металлик);темный орех;1 год;ПРОМЕТ;;;;;;;;;;;;;;;;;;;;;;Офисная мебель;Офисные столы;Столы серии NT;12 770;RUB
1846;Стол NT 120x70 темный орех/серый;https://www.safe.ru/upload/resize_cache/iblock/ee8/240_240_1/nt_120_nut_grey_min.jpg;;html;stol-nt-120x70-temnyy-orekh-seryy;html;https://www.safe.ru/upload/iblock/ac2/nt_120_nut_grey_big.jpg;"<div class=""text-block""><p>Столы офисные на металлокаркасе предназначены для самого широкого использования дома и на работе, обустройстве офисов, аудиторий, переговорных, школ. Удобны и просты в эксплуатации.</p><ul><li>Столешница - ламинированная  плита ДСтП 25 мм, кромка ABC 2 мм </li><li>Опоры металлические - две  П-образные опоры из труб сечением 60*30 мм</li><li>Две металлические траверсы </li><li>Соединение деталей металлокаркаса при помощи винтов</li><li>Порошковое покрытие муар</li><li>Опоры со скрытой регулировкой по высоте</li><li>Поставляется в разобранном виде</li></ul><p><b>Особенности:</b></p><ul><li>Визуально «парящая» столешница с отрывом от  опор стола </li><li>Жесткость конструкции обеспечивает уникальная система крепления элементов металлокаркаса </li><li>Возможность установки настольных экранов  и защитных панелей (в комплект стола не входят)  </li><li>Столы сочетаются по материалам изготовления и дизайну с тумбами офисными серии NP </li></ul><p><b>Комплектация:</b></p><ul><li>Опора NT 70 (2 шт) серый</li><li>Столешница NT 120х70х2.5 темный орех</li><li>Траверса NT 120 (2 шт) серый</li></ul></div>";https://www.safe.ru/upload/iblock/820/stol_big.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Стол NT 120x70 темный орех/серый.pdf;750;1200;700;3;серый (RAL 9006 муар металлик);темный орех;1 год;ПРОМЕТ;;;;;;;;;;;;;;;;;;;;;;Офисная мебель;Офисные столы;Столы серии NT;12 770;RUB
1846;Стол NT 120x70 темный орех/серый;https://www.safe.ru/upload/resize_cache/iblock/ee8/240_240_1/nt_120_nut_grey_min.jpg;;html;stol-nt-120x70-temnyy-orekh-seryy;html;https://www.safe.ru/upload/iblock/ac2/nt_120_nut_grey_big.jpg;"<div class=""text-block""><p>Столы офисные на металлокаркасе предназначены для самого широкого использования дома и на работе, обустройстве офисов, аудиторий, переговорных, школ. Удобны и просты в эксплуатации.</p><ul><li>Столешница - ламинированная  плита ДСтП 25 мм, кромка ABC 2 мм </li><li>Опоры металлические - две  П-образные опоры из труб сечением 60*30 мм</li><li>Две металлические траверсы </li><li>Соединение деталей металлокаркаса при помощи винтов</li><li>Порошковое покрытие муар</li><li>Опоры со скрытой регулировкой по высоте</li><li>Поставляется в разобранном виде</li></ul><p><b>Особенности:</b></p><ul><li>Визуально «парящая» столешница с отрывом от  опор стола </li><li>Жесткость конструкции обеспечивает уникальная система крепления элементов металлокаркаса </li><li>Возможность установки настольных экранов  и защитных панелей (в комплект стола не входят)  </li><li>Столы сочетаются по материалам изготовления и дизайну с тумбами офисными серии NP </li></ul><p><b>Комплектация:</b></p><ul><li>Опора NT 70 (2 шт) серый</li><li>Столешница NT 120х70х2.5 темный орех</li><li>Траверса NT 120 (2 шт) серый</li></ul></div>";https://www.safe.ru/upload/iblock/3a4/stol_big_3.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Стол NT 120x70 темный орех/серый.pdf;750;1200;700;3;серый (RAL 9006 муар металлик);темный орех;1 год;ПРОМЕТ;;;;;;;;;;;;;;;;;;;;;;Офисная мебель;Офисные столы;Столы серии NT;12 770;RUB
1847;Стол NT 140x70 белое дерево/антрацит;https://www.safe.ru/upload/resize_cache/iblock/360/240_240_1/nt_140_white_anthracite_min.jpg;;html;stol-nt-140x70-beloe-derevo-antratsit;html;https://www.safe.ru/upload/iblock/036/nt_140_white_anthracite_big.jpg;"<div class=""text-block""><p>Столы офисные на металлокаркасе предназначены для самого широкого использования дома и на работе, обустройстве офисов, аудиторий, переговорных, школ. Удобны и просты в эксплуатации.</p><ul><li>Столешница - ламинированная  плита ДСтП 25 мм, кромка ABC 2 мм </li><li>Опоры металлические - две  П-образные опоры из труб сечением 60*30 мм, толщина  металла труб 2 мм </li><li>Две металлические траверсы </li><li>Соединение деталей металлокаркаса при помощи винтов</li><li>Порошковое покрытие муар</li><li>Опоры со скрытой регулировкой по высоте</li><li>Поставляется в разобранном виде</li></ul><p><b>Особенности:</b></p><ul><li>Визуально «парящая» столешница с отрывом от  опор стола </li><li>Жесткость конструкции обеспечивает уникальная система крепления элементов металлокаркаса </li><li>Возможность установки настольных экранов  и защитных панелей (в комплект стола не входят)  </li><li>Столы сочетаются по материалам изготовления и дизайну с тумбами офисными серии NP </li></ul><p><b>Комплектация:</b></p><ul><li>Опора NT 70 (2 шт) антрацит</li><li>Столешница NT 140х70х2.5 белое дерево</li><li>Траверса NT 140 (2 шт) антрацит</li></ul></div>";https://www.safe.ru/upload/iblock/360/nt_140_white_anthracite_min.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Стол NT 140x70 белое дерево/антрацит.pdf;750;1400;700;38;антрацит (RAL 7016 муар);белое дерево;1 год;ПРОМЕТ;;;;;;;;;;;;;;;;;;;;;;Офисная мебель;Офисные столы;Столы серии NT;13 790;RUB
1847;Стол NT 140x70 белое дерево/антрацит;https://www.safe.ru/upload/resize_cache/iblock/360/240_240_1/nt_140_white_anthracite_min.jpg;;html;stol-nt-140x70-beloe-derevo-antratsit;html;https://www.safe.ru/upload/iblock/036/nt_140_white_anthracite_big.jpg;"<div class=""text-block""><p>Столы офисные на металлокаркасе предназначены для самого широкого использования дома и на работе, обустройстве офисов, аудиторий, переговорных, школ. Удобны и просты в эксплуатации.</p><ul><li>Столешница - ламинированная  плита ДСтП 25 мм, кромка ABC 2 мм </li><li>Опоры металлические - две  П-образные опоры из труб сечением 60*30 мм, толщина  металла труб 2 мм </li><li>Две металлические траверсы </li><li>Соединение деталей металлокаркаса при помощи винтов</li><li>Порошковое покрытие муар</li><li>Опоры со скрытой регулировкой по высоте</li><li>Поставляется в разобранном виде</li></ul><p><b>Особенности:</b></p><ul><li>Визуально «парящая» столешница с отрывом от  опор стола </li><li>Жесткость конструкции обеспечивает уникальная система крепления элементов металлокаркаса </li><li>Возможность установки настольных экранов  и защитных панелей (в комплект стола не входят)  </li><li>Столы сочетаются по материалам изготовления и дизайну с тумбами офисными серии NP </li></ul><p><b>Комплектация:</b></p><ul><li>Опора NT 70 (2 шт) антрацит</li><li>Столешница NT 140х70х2.5 белое дерево</li><li>Траверса NT 140 (2 шт) антрацит</li></ul></div>";https://www.safe.ru/upload/iblock/9bd/stol_big_2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Стол NT 140x70 белое дерево/антрацит.pdf;750;1400;700;38;антрацит (RAL 7016 муар);белое дерево;1 год;ПРОМЕТ;;;;;;;;;;;;;;;;;;;;;;Офисная мебель;Офисные столы;Столы серии NT;13 790;RUB
1847;Стол NT 140x70 белое дерево/антрацит;https://www.safe.ru/upload/resize_cache/iblock/360/240_240_1/nt_140_white_anthracite_min.jpg;;html;stol-nt-140x70-beloe-derevo-antratsit;html;https://www.safe.ru/upload/iblock/036/nt_140_white_anthracite_big.jpg;"<div class=""text-block""><p>Столы офисные на металлокаркасе предназначены для самого широкого использования дома и на работе, обустройстве офисов, аудиторий, переговорных, школ. Удобны и просты в эксплуатации.</p><ul><li>Столешница - ламинированная  плита ДСтП 25 мм, кромка ABC 2 мм </li><li>Опоры металлические - две  П-образные опоры из труб сечением 60*30 мм, толщина  металла труб 2 мм </li><li>Две металлические траверсы </li><li>Соединение деталей металлокаркаса при помощи винтов</li><li>Порошковое покрытие муар</li><li>Опоры со скрытой регулировкой по высоте</li><li>Поставляется в разобранном виде</li></ul><p><b>Особенности:</b></p><ul><li>Визуально «парящая» столешница с отрывом от  опор стола </li><li>Жесткость конструкции обеспечивает уникальная система крепления элементов металлокаркаса </li><li>Возможность установки настольных экранов  и защитных панелей (в комплект стола не входят)  </li><li>Столы сочетаются по материалам изготовления и дизайну с тумбами офисными серии NP </li></ul><p><b>Комплектация:</b></p><ul><li>Опора NT 70 (2 шт) антрацит</li><li>Столешница NT 140х70х2.5 белое дерево</li><li>Траверса NT 140 (2 шт) антрацит</li></ul></div>";https://www.safe.ru/upload/iblock/5e3/stol_big.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Стол NT 140x70 белое дерево/антрацит.pdf;750;1400;700;38;антрацит (RAL 7016 муар);белое дерево;1 год;ПРОМЕТ;;;;;;;;;;;;;;;;;;;;;;Офисная мебель;Офисные столы;Столы серии NT;13 790;RUB
1847;Стол NT 140x70 белое дерево/антрацит;https://www.safe.ru/upload/resize_cache/iblock/360/240_240_1/nt_140_white_anthracite_min.jpg;;html;stol-nt-140x70-beloe-derevo-antratsit;html;https://www.safe.ru/upload/iblock/036/nt_140_white_anthracite_big.jpg;"<div class=""text-block""><p>Столы офисные на металлокаркасе предназначены для самого широкого использования дома и на работе, обустройстве офисов, аудиторий, переговорных, школ. Удобны и просты в эксплуатации.</p><ul><li>Столешница - ламинированная  плита ДСтП 25 мм, кромка ABC 2 мм </li><li>Опоры металлические - две  П-образные опоры из труб сечением 60*30 мм, толщина  металла труб 2 мм </li><li>Две металлические траверсы </li><li>Соединение деталей металлокаркаса при помощи винтов</li><li>Порошковое покрытие муар</li><li>Опоры со скрытой регулировкой по высоте</li><li>Поставляется в разобранном виде</li></ul><p><b>Особенности:</b></p><ul><li>Визуально «парящая» столешница с отрывом от  опор стола </li><li>Жесткость конструкции обеспечивает уникальная система крепления элементов металлокаркаса </li><li>Возможность установки настольных экранов  и защитных панелей (в комплект стола не входят)  </li><li>Столы сочетаются по материалам изготовления и дизайну с тумбами офисными серии NP </li></ul><p><b>Комплектация:</b></p><ul><li>Опора NT 70 (2 шт) антрацит</li><li>Столешница NT 140х70х2.5 белое дерево</li><li>Траверса NT 140 (2 шт) антрацит</li></ul></div>";https://www.safe.ru/upload/iblock/3bb/stol_big_3.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Стол NT 140x70 белое дерево/антрацит.pdf;750;1400;700;38;антрацит (RAL 7016 муар);белое дерево;1 год;ПРОМЕТ;;;;;;;;;;;;;;;;;;;;;;Офисная мебель;Офисные столы;Столы серии NT;13 790;RUB
1848;Стол NT 140x70 белое дерево/серый;https://www.safe.ru/upload/resize_cache/iblock/ff8/240_240_1/nt_140_white_grey_min.jpg;;html;stol-nt-140x70-beloe-derevo-seryy;html;https://www.safe.ru/upload/iblock/ba9/nt_140_white_grey_big.jpg;"<div class=""text-block""><p>Столы офисные на металлокаркасе предназначены для самого широкого использования дома и на работе, обустройстве офисов, аудиторий, переговорных, школ. Удобны и просты в эксплуатации.</p><ul><li>Столешница - ламинированная  плита ДСтП 25 мм, кромка ABC 2 мм </li><li>Опоры металлические - две  П-образные опоры из труб сечением 60*30 мм</li><li>Две металлические траверсы </li><li>Соединение деталей металлокаркаса при помощи винтов</li><li>Порошковое покрытие муар</li><li>Опоры со скрытой регулировкой по высоте</li><li>Поставляется в разобранном виде</li></ul><p><b>Особенности:</b></p><ul><li>Визуально «парящая» столешница с отрывом от  опор стола </li><li>Жесткость конструкции обеспечивает уникальная система крепления элементов металлокаркаса </li><li>Возможность установки настольных экранов  и защитных панелей (в комплект стола не входят)  </li><li>Столы сочетаются по материалам изготовления и дизайну с тумбами офисными серии NP </li></ul><p><b>Комплектация:</b></p><ul><li>Опора NT 70 (2 шт) серый</li><li>Столешница NT 140х70х2.5 белое дерево</li><li>Траверса NT 140 (2 шт) серый</li></ul></div>";https://www.safe.ru/upload/iblock/ff8/nt_140_white_grey_min.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Стол NT 140x70 белое дерево/серый.pdf;750;1400;700;38;серый (RAL 9006 муар металлик);белое дерево;1 год;ПРОМЕТ;;;;;;;;;;;;;;;;;;;;;;Офисная мебель;Офисные столы;Столы серии NT;13 790;RUB
1848;Стол NT 140x70 белое дерево/серый;https://www.safe.ru/upload/resize_cache/iblock/ff8/240_240_1/nt_140_white_grey_min.jpg;;html;stol-nt-140x70-beloe-derevo-seryy;html;https://www.safe.ru/upload/iblock/ba9/nt_140_white_grey_big.jpg;"<div class=""text-block""><p>Столы офисные на металлокаркасе предназначены для самого широкого использования дома и на работе, обустройстве офисов, аудиторий, переговорных, школ. Удобны и просты в эксплуатации.</p><ul><li>Столешница - ламинированная  плита ДСтП 25 мм, кромка ABC 2 мм </li><li>Опоры металлические - две  П-образные опоры из труб сечением 60*30 мм</li><li>Две металлические траверсы </li><li>Соединение деталей металлокаркаса при помощи винтов</li><li>Порошковое покрытие муар</li><li>Опоры со скрытой регулировкой по высоте</li><li>Поставляется в разобранном виде</li></ul><p><b>Особенности:</b></p><ul><li>Визуально «парящая» столешница с отрывом от  опор стола </li><li>Жесткость конструкции обеспечивает уникальная система крепления элементов металлокаркаса </li><li>Возможность установки настольных экранов  и защитных панелей (в комплект стола не входят)  </li><li>Столы сочетаются по материалам изготовления и дизайну с тумбами офисными серии NP </li></ul><p><b>Комплектация:</b></p><ul><li>Опора NT 70 (2 шт) серый</li><li>Столешница NT 140х70х2.5 белое дерево</li><li>Траверса NT 140 (2 шт) серый</li></ul></div>";https://www.safe.ru/upload/iblock/ca3/stol_big_2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Стол NT 140x70 белое дерево/серый.pdf;750;1400;700;38;серый (RAL 9006 муар металлик);белое дерево;1 год;ПРОМЕТ;;;;;;;;;;;;;;;;;;;;;;Офисная мебель;Офисные столы;Столы серии NT;13 790;RUB
1848;Стол NT 140x70 белое дерево/серый;https://www.safe.ru/upload/resize_cache/iblock/ff8/240_240_1/nt_140_white_grey_min.jpg;;html;stol-nt-140x70-beloe-derevo-seryy;html;https://www.safe.ru/upload/iblock/ba9/nt_140_white_grey_big.jpg;"<div class=""text-block""><p>Столы офисные на металлокаркасе предназначены для самого широкого использования дома и на работе, обустройстве офисов, аудиторий, переговорных, школ. Удобны и просты в эксплуатации.</p><ul><li>Столешница - ламинированная  плита ДСтП 25 мм, кромка ABC 2 мм </li><li>Опоры металлические - две  П-образные опоры из труб сечением 60*30 мм</li><li>Две металлические траверсы </li><li>Соединение деталей металлокаркаса при помощи винтов</li><li>Порошковое покрытие муар</li><li>Опоры со скрытой регулировкой по высоте</li><li>Поставляется в разобранном виде</li></ul><p><b>Особенности:</b></p><ul><li>Визуально «парящая» столешница с отрывом от  опор стола </li><li>Жесткость конструкции обеспечивает уникальная система крепления элементов металлокаркаса </li><li>Возможность установки настольных экранов  и защитных панелей (в комплект стола не входят)  </li><li>Столы сочетаются по материалам изготовления и дизайну с тумбами офисными серии NP </li></ul><p><b>Комплектация:</b></p><ul><li>Опора NT 70 (2 шт) серый</li><li>Столешница NT 140х70х2.5 белое дерево</li><li>Траверса NT 140 (2 шт) серый</li></ul></div>";https://www.safe.ru/upload/iblock/75a/stol_big.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Стол NT 140x70 белое дерево/серый.pdf;750;1400;700;38;серый (RAL 9006 муар металлик);белое дерево;1 год;ПРОМЕТ;;;;;;;;;;;;;;;;;;;;;;Офисная мебель;Офисные столы;Столы серии NT;13 790;RUB
1848;Стол NT 140x70 белое дерево/серый;https://www.safe.ru/upload/resize_cache/iblock/ff8/240_240_1/nt_140_white_grey_min.jpg;;html;stol-nt-140x70-beloe-derevo-seryy;html;https://www.safe.ru/upload/iblock/ba9/nt_140_white_grey_big.jpg;"<div class=""text-block""><p>Столы офисные на металлокаркасе предназначены для самого широкого использования дома и на работе, обустройстве офисов, аудиторий, переговорных, школ. Удобны и просты в эксплуатации.</p><ul><li>Столешница - ламинированная  плита ДСтП 25 мм, кромка ABC 2 мм </li><li>Опоры металлические - две  П-образные опоры из труб сечением 60*30 мм</li><li>Две металлические траверсы </li><li>Соединение деталей металлокаркаса при помощи винтов</li><li>Порошковое покрытие муар</li><li>Опоры со скрытой регулировкой по высоте</li><li>Поставляется в разобранном виде</li></ul><p><b>Особенности:</b></p><ul><li>Визуально «парящая» столешница с отрывом от  опор стола </li><li>Жесткость конструкции обеспечивает уникальная система крепления элементов металлокаркаса </li><li>Возможность установки настольных экранов  и защитных панелей (в комплект стола не входят)  </li><li>Столы сочетаются по материалам изготовления и дизайну с тумбами офисными серии NP </li></ul><p><b>Комплектация:</b></p><ul><li>Опора NT 70 (2 шт) серый</li><li>Столешница NT 140х70х2.5 белое дерево</li><li>Траверса NT 140 (2 шт) серый</li></ul></div>";https://www.safe.ru/upload/iblock/a6d/stol_big_3.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Стол NT 140x70 белое дерево/серый.pdf;750;1400;700;38;серый (RAL 9006 муар металлик);белое дерево;1 год;ПРОМЕТ;;;;;;;;;;;;;;;;;;;;;;Офисная мебель;Офисные столы;Столы серии NT;13 790;RUB
1849;Стол NT 140x70 вяз натуральный/антрацит;https://www.safe.ru/upload/resize_cache/iblock/fb5/240_240_1/nt_140_elm_anthracite_min.jpg;;html;stol-nt-140x70-vyaz-naturalnyy-antratsit;html;https://www.safe.ru/upload/iblock/030/nt_140_elm_anthracite_big.jpg;"<div class=""text-block""><p>Столы офисные на металлокаркасе предназначены для самого широкого использования дома и на работе, обустройстве офисов, аудиторий, переговорных, школ. Удобны и просты в эксплуатации.</p><ul><li>Столешница - ламинированная  плита ДСтП 25 мм, кромка ABC 2 мм </li><li>Опоры металлические - две  П-образные опоры из труб сечением 60*30 мм</li><li>Две металлические траверсы </li><li>Соединение деталей металлокаркаса при помощи винтов</li><li>Порошковое покрытие муар</li><li>Опоры со скрытой регулировкой по высоте</li><li>Поставляется в разобранном виде</li></ul><p><b>Особенности:</b></p><ul><li>Визуально «парящая» столешница с отрывом от  опор стола </li><li>Жесткость конструкции обеспечивает уникальная система крепления элементов металлокаркаса </li><li>Возможность установки настольных экранов  и защитных панелей (в комплект стола не входят)  </li><li>Столы сочетаются по материалам изготовления и дизайну с тумбами офисными серии NP </li></ul><p><b>Комплектация:</b></p><ul><li>Опора NT 70 (2 шт) антрацит</li><li>Столешница NT 140х70х2.5 вяз натуральный</li><li>Траверса NT 140 (2 шт) антрацит</li></ul></div>";https://www.safe.ru/upload/iblock/fb5/nt_140_elm_anthracite_min.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Стол NT 140x70 вяз натуральный/антрацит.pdf;750;1400;700;38;антрацит (RAL 7016 муар);вяз натуральный;1 год;ПРОМЕТ;;;;;;;;;;;;;;;;;;;;;;Офисная мебель;Офисные столы;Столы серии NT;13 790;RUB
1849;Стол NT 140x70 вяз натуральный/антрацит;https://www.safe.ru/upload/resize_cache/iblock/fb5/240_240_1/nt_140_elm_anthracite_min.jpg;;html;stol-nt-140x70-vyaz-naturalnyy-antratsit;html;https://www.safe.ru/upload/iblock/030/nt_140_elm_anthracite_big.jpg;"<div class=""text-block""><p>Столы офисные на металлокаркасе предназначены для самого широкого использования дома и на работе, обустройстве офисов, аудиторий, переговорных, школ. Удобны и просты в эксплуатации.</p><ul><li>Столешница - ламинированная  плита ДСтП 25 мм, кромка ABC 2 мм </li><li>Опоры металлические - две  П-образные опоры из труб сечением 60*30 мм</li><li>Две металлические траверсы </li><li>Соединение деталей металлокаркаса при помощи винтов</li><li>Порошковое покрытие муар</li><li>Опоры со скрытой регулировкой по высоте</li><li>Поставляется в разобранном виде</li></ul><p><b>Особенности:</b></p><ul><li>Визуально «парящая» столешница с отрывом от  опор стола </li><li>Жесткость конструкции обеспечивает уникальная система крепления элементов металлокаркаса </li><li>Возможность установки настольных экранов  и защитных панелей (в комплект стола не входят)  </li><li>Столы сочетаются по материалам изготовления и дизайну с тумбами офисными серии NP </li></ul><p><b>Комплектация:</b></p><ul><li>Опора NT 70 (2 шт) антрацит</li><li>Столешница NT 140х70х2.5 вяз натуральный</li><li>Траверса NT 140 (2 шт) антрацит</li></ul></div>";https://www.safe.ru/upload/iblock/8ef/stol_big.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Стол NT 140x70 вяз натуральный/антрацит.pdf;750;1400;700;38;антрацит (RAL 7016 муар);вяз натуральный;1 год;ПРОМЕТ;;;;;;;;;;;;;;;;;;;;;;Офисная мебель;Офисные столы;Столы серии NT;13 790;RUB
1849;Стол NT 140x70 вяз натуральный/антрацит;https://www.safe.ru/upload/resize_cache/iblock/fb5/240_240_1/nt_140_elm_anthracite_min.jpg;;html;stol-nt-140x70-vyaz-naturalnyy-antratsit;html;https://www.safe.ru/upload/iblock/030/nt_140_elm_anthracite_big.jpg;"<div class=""text-block""><p>Столы офисные на металлокаркасе предназначены для самого широкого использования дома и на работе, обустройстве офисов, аудиторий, переговорных, школ. Удобны и просты в эксплуатации.</p><ul><li>Столешница - ламинированная  плита ДСтП 25 мм, кромка ABC 2 мм </li><li>Опоры металлические - две  П-образные опоры из труб сечением 60*30 мм</li><li>Две металлические траверсы </li><li>Соединение деталей металлокаркаса при помощи винтов</li><li>Порошковое покрытие муар</li><li>Опоры со скрытой регулировкой по высоте</li><li>Поставляется в разобранном виде</li></ul><p><b>Особенности:</b></p><ul><li>Визуально «парящая» столешница с отрывом от  опор стола </li><li>Жесткость конструкции обеспечивает уникальная система крепления элементов металлокаркаса </li><li>Возможность установки настольных экранов  и защитных панелей (в комплект стола не входят)  </li><li>Столы сочетаются по материалам изготовления и дизайну с тумбами офисными серии NP </li></ul><p><b>Комплектация:</b></p><ul><li>Опора NT 70 (2 шт) антрацит</li><li>Столешница NT 140х70х2.5 вяз натуральный</li><li>Траверса NT 140 (2 шт) антрацит</li></ul></div>";https://www.safe.ru/upload/iblock/366/stol_big_2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Стол NT 140x70 вяз натуральный/антрацит.pdf;750;1400;700;38;антрацит (RAL 7016 муар);вяз натуральный;1 год;ПРОМЕТ;;;;;;;;;;;;;;;;;;;;;;Офисная мебель;Офисные столы;Столы серии NT;13 790;RUB
1849;Стол NT 140x70 вяз натуральный/антрацит;https://www.safe.ru/upload/resize_cache/iblock/fb5/240_240_1/nt_140_elm_anthracite_min.jpg;;html;stol-nt-140x70-vyaz-naturalnyy-antratsit;html;https://www.safe.ru/upload/iblock/030/nt_140_elm_anthracite_big.jpg;"<div class=""text-block""><p>Столы офисные на металлокаркасе предназначены для самого широкого использования дома и на работе, обустройстве офисов, аудиторий, переговорных, школ. Удобны и просты в эксплуатации.</p><ul><li>Столешница - ламинированная  плита ДСтП 25 мм, кромка ABC 2 мм </li><li>Опоры металлические - две  П-образные опоры из труб сечением 60*30 мм</li><li>Две металлические траверсы </li><li>Соединение деталей металлокаркаса при помощи винтов</li><li>Порошковое покрытие муар</li><li>Опоры со скрытой регулировкой по высоте</li><li>Поставляется в разобранном виде</li></ul><p><b>Особенности:</b></p><ul><li>Визуально «парящая» столешница с отрывом от  опор стола </li><li>Жесткость конструкции обеспечивает уникальная система крепления элементов металлокаркаса </li><li>Возможность установки настольных экранов  и защитных панелей (в комплект стола не входят)  </li><li>Столы сочетаются по материалам изготовления и дизайну с тумбами офисными серии NP </li></ul><p><b>Комплектация:</b></p><ul><li>Опора NT 70 (2 шт) антрацит</li><li>Столешница NT 140х70х2.5 вяз натуральный</li><li>Траверса NT 140 (2 шт) антрацит</li></ul></div>";https://www.safe.ru/upload/iblock/25f/stol_big_3.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Стол NT 140x70 вяз натуральный/антрацит.pdf;750;1400;700;38;антрацит (RAL 7016 муар);вяз натуральный;1 год;ПРОМЕТ;;;;;;;;;;;;;;;;;;;;;;Офисная мебель;Офисные столы;Столы серии NT;13 790;RUB
1850;Стол NT 140x70 вяз натуральный/серый;https://www.safe.ru/upload/resize_cache/iblock/cda/240_240_1/nt_140_elm_grey_min.jpg;;html;stol-nt-140x70-vyaz-naturalnyy-seryy;html;https://www.safe.ru/upload/iblock/626/nt_140_elm_grey_big.jpg;"<div class=""text-block""><p>Столы офисные на металлокаркасе предназначены для самого широкого использования дома и на работе, обустройстве офисов, аудиторий, переговорных, школ. Удобны и просты в эксплуатации.</p><ul><li>Столешница - ламинированная  плита ДСтП 25 мм, кромка ABC 2 мм </li><li>Опоры металлические - две  П-образные опоры из труб сечением 60*30 мм</li><li>Две металлические траверсы </li><li>Соединение деталей металлокаркаса при помощи винтов</li><li>Порошковое покрытие муар</li><li>Опоры со скрытой регулировкой по высоте</li><li>Поставляется в разобранном виде</li></ul><p><b>Особенности:</b></p><ul><li>Визуально «парящая» столешница с отрывом от  опор стола </li><li>Жесткость конструкции обеспечивает уникальная система крепления элементов металлокаркаса </li><li>Возможность установки настольных экранов  и защитных панелей (в комплект стола не входят)  </li><li>Столы сочетаются по материалам изготовления и дизайну с тумбами офисными серии NP </li></ul><p><b>Комплектация:</b></p><ul><li>Опора NT 70 (2 шт) серый</li><li>Столешница NT 140х70х2.5 вяз натуральный</li><li>Траверса NT 140 (2 шт) серый</li></ul></div>";https://www.safe.ru/upload/iblock/cda/nt_140_elm_grey_min.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Стол NT 140x70 вяз натуральный/серый.pdf;750;1400;700;38;серый (RAL 9006 муар металлик);вяз натуральный;1 год;ПРОМЕТ;;;;;;;;;;;;;;;;;;;;;;Офисная мебель;Офисные столы;Столы серии NT;13 790;RUB
