IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP64;IP_PROP74;IP_PROP265;IP_PROP61;IP_PROP81;IP_PROP325;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1;CV_CURRENCY_1
2930;Комплекты гардеробной системы ТИТАН-GS-350 / GS-450;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_GS-1.2.JPG;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/GS-1.2.JPG;<p>Комплекты гардеробной системы Титан - GS - 350 и Титан-GS-450 - это готовое решение. Система собирается в 5 разных конфигурациях, что позволяет подстраивать ее под размеры помещения и ориентироваться на личные пожелания по расположению отдельных элементов. В комплект входят несущие рельсы и навесные направляющие, полки, штанги, аксессуары, крепежные элементы. Можно докупить множество дополнительных компонентов для гардеробной системы.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/GS-1.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2930;Комплекты гардеробной системы ТИТАН-GS-350 / GS-450;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_GS-1.2.JPG;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/GS-1.2.JPG;<p>Комплекты гардеробной системы Титан - GS - 350 и Титан-GS-450 - это готовое решение. Система собирается в 5 разных конфигурациях, что позволяет подстраивать ее под размеры помещения и ориентироваться на личные пожелания по расположению отдельных элементов. В комплект входят несущие рельсы и навесные направляющие, полки, штанги, аксессуары, крепежные элементы. Можно докупить множество дополнительных компонентов для гардеробной системы.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/GS-1.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2930;Комплекты гардеробной системы ТИТАН-GS-350 / GS-450;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_GS-1.2.JPG;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/GS-1.2.JPG;<p>Комплекты гардеробной системы Титан - GS - 350 и Титан-GS-450 - это готовое решение. Система собирается в 5 разных конфигурациях, что позволяет подстраивать ее под размеры помещения и ориентироваться на личные пожелания по расположению отдельных элементов. В комплект входят несущие рельсы и навесные направляющие, полки, штанги, аксессуары, крепежные элементы. Можно докупить множество дополнительных компонентов для гардеробной системы.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/GS-2.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2930;Комплекты гардеробной системы ТИТАН-GS-350 / GS-450;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_GS-1.2.JPG;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/GS-1.2.JPG;<p>Комплекты гардеробной системы Титан - GS - 350 и Титан-GS-450 - это готовое решение. Система собирается в 5 разных конфигурациях, что позволяет подстраивать ее под размеры помещения и ориентироваться на личные пожелания по расположению отдельных элементов. В комплект входят несущие рельсы и навесные направляющие, полки, штанги, аксессуары, крепежные элементы. Можно докупить множество дополнительных компонентов для гардеробной системы.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/GS-2.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2930;Комплекты гардеробной системы ТИТАН-GS-350 / GS-450;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_GS-1.2.JPG;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/GS-1.2.JPG;<p>Комплекты гардеробной системы Титан - GS - 350 и Титан-GS-450 - это готовое решение. Система собирается в 5 разных конфигурациях, что позволяет подстраивать ее под размеры помещения и ориентироваться на личные пожелания по расположению отдельных элементов. В комплект входят несущие рельсы и навесные направляющие, полки, штанги, аксессуары, крепежные элементы. Можно докупить множество дополнительных компонентов для гардеробной системы.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/GS-3.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2930;Комплекты гардеробной системы ТИТАН-GS-350 / GS-450;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_GS-1.2.JPG;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/GS-1.2.JPG;<p>Комплекты гардеробной системы Титан - GS - 350 и Титан-GS-450 - это готовое решение. Система собирается в 5 разных конфигурациях, что позволяет подстраивать ее под размеры помещения и ориентироваться на личные пожелания по расположению отдельных элементов. В комплект входят несущие рельсы и навесные направляющие, полки, штанги, аксессуары, крепежные элементы. Можно докупить множество дополнительных компонентов для гардеробной системы.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/GS-3.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2930;Комплекты гардеробной системы ТИТАН-GS-350 / GS-450;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_GS-1.2.JPG;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/GS-1.2.JPG;<p>Комплекты гардеробной системы Титан - GS - 350 и Титан-GS-450 - это готовое решение. Система собирается в 5 разных конфигурациях, что позволяет подстраивать ее под размеры помещения и ориентироваться на личные пожелания по расположению отдельных элементов. В комплект входят несущие рельсы и навесные направляющие, полки, штанги, аксессуары, крепежные элементы. Можно докупить множество дополнительных компонентов для гардеробной системы.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/GS-4.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2930;Комплекты гардеробной системы ТИТАН-GS-350 / GS-450;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_GS-1.2.JPG;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/GS-1.2.JPG;<p>Комплекты гардеробной системы Титан - GS - 350 и Титан-GS-450 - это готовое решение. Система собирается в 5 разных конфигурациях, что позволяет подстраивать ее под размеры помещения и ориентироваться на личные пожелания по расположению отдельных элементов. В комплект входят несущие рельсы и навесные направляющие, полки, штанги, аксессуары, крепежные элементы. Можно докупить множество дополнительных компонентов для гардеробной системы.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/GS-4.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2930;Комплекты гардеробной системы ТИТАН-GS-350 / GS-450;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_GS-1.2.JPG;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/GS-1.2.JPG;<p>Комплекты гардеробной системы Титан - GS - 350 и Титан-GS-450 - это готовое решение. Система собирается в 5 разных конфигурациях, что позволяет подстраивать ее под размеры помещения и ориентироваться на личные пожелания по расположению отдельных элементов. В комплект входят несущие рельсы и навесные направляющие, полки, штанги, аксессуары, крепежные элементы. Можно докупить множество дополнительных компонентов для гардеробной системы.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/GS-5.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2930;Комплекты гардеробной системы ТИТАН-GS-350 / GS-450;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_GS-1.2.JPG;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/GS-1.2.JPG;<p>Комплекты гардеробной системы Титан - GS - 350 и Титан-GS-450 - это готовое решение. Система собирается в 5 разных конфигурациях, что позволяет подстраивать ее под размеры помещения и ориентироваться на личные пожелания по расположению отдельных элементов. В комплект входят несущие рельсы и навесные направляющие, полки, штанги, аксессуары, крепежные элементы. Можно докупить множество дополнительных компонентов для гардеробной системы.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/GS-5.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2933;Комплекты гардеробной системы ТИТАН-GS-350S / GS-450S;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_GS-3.4.JPG;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/GS-3.4.JPG;<p>Гардеробная системы Титан GS-350S и Титан GS-450S - это базовый комплект для любого типа помещения. Полки могут размещаться на любом удобном уровне, шаг установки кронштейнов для полок 32 мм. В комплект входят несущий рельс и навесные направляющие, полки, штанга, аксессуары. Можно докупить множество дополнительных компонентов для гардеробной системы.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2933;Комплекты гардеробной системы ТИТАН-GS-350S / GS-450S;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_GS-3.4.JPG;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/GS-3.4.JPG;<p>Гардеробная системы Титан GS-350S и Титан GS-450S - это базовый комплект для любого типа помещения. Полки могут размещаться на любом удобном уровне, шаг установки кронштейнов для полок 32 мм. В комплект входят несущий рельс и навесные направляющие, полки, штанга, аксессуары. Можно докупить множество дополнительных компонентов для гардеробной системы.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2936;Рельс несущий;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_8512762.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/8512762.jpg;<p>Прочный рельс несущий  для гардеробной системы - основа для крепления стоек, которые, в свою очередь, являются базой для размещения полок и корзин. Крепится непосредственно к стене, на него навешиваются стойки. Рекомендуется использовать, т.к. позволяет корректировать расстояние между направляющими, что практически исключает ошибки при монтаже. В зависимости от материала поверхности, необходимо правильно подобрать дюбели и саморезы! Порошкое полимерное покрытие белого цвета (RAL 9016).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0020.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2936;Рельс несущий;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_8512762.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/8512762.jpg;<p>Прочный рельс несущий  для гардеробной системы - основа для крепления стоек, которые, в свою очередь, являются базой для размещения полок и корзин. Крепится непосредственно к стене, на него навешиваются стойки. Рекомендуется использовать, т.к. позволяет корректировать расстояние между направляющими, что практически исключает ошибки при монтаже. В зависимости от материала поверхности, необходимо правильно подобрать дюбели и саморезы! Порошкое полимерное покрытие белого цвета (RAL 9016).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0020.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2941;Стойка;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_stoyka.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/stoyka.jpg;<p>Стойки для монтажа кронштейнов располагаются на несущем рельсе и при необходимости могут дополнительно крепиться к стене. На стойке имеется два ряда пазов для крепления специальных кронштейнов под полки и перекладины. Порошкое полимерное покрытие белого цвета (RAL 9016).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0019.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2941;Стойка;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_stoyka.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/stoyka.jpg;<p>Стойки для монтажа кронштейнов располагаются на несущем рельсе и при необходимости могут дополнительно крепиться к стене. На стойке имеется два ряда пазов для крепления специальных кронштейнов под полки и перекладины. Порошкое полимерное покрытие белого цвета (RAL 9016).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0019.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2947;Кронштейн для полки;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_kron-gs.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_kron-gs.jpg;<p>Кронштейн для установки полок/корзин устанавливается в перфорацию стойки на удобной высоте с возможным шагом крепления 32 мм. Максимальная нагрузка на кронштейн до 40 кг. Порошкое полимерное покрытие белого цвета (RAL 9016).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/full_kron-gs2.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2947;Кронштейн для полки;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_kron-gs.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_kron-gs.jpg;<p>Кронштейн для установки полок/корзин устанавливается в перфорацию стойки на удобной высоте с возможным шагом крепления 32 мм. Максимальная нагрузка на кронштейн до 40 кг. Порошкое полимерное покрытие белого цвета (RAL 9016).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/full_kron-gs2.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2950;Заглушки для кронштейна GS;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_zagl_kron.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/zagl_kron.jpg;<p>Заглушки укрепляют фиксацию сеточных полок на кронштейнах и придают максимально эстетический вид готовой гардеробной системе. Подходят для кронштейнов длиной 335 мм и 435 мм. Для кронштейнов длиной 335 мм имеется специальная насечка, которая позволяет надломить заглушку до подходящего размера. В один комплект входит две заглушки.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0022.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;белый (RAL 9016);10 лет;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2950;Заглушки для кронштейна GS;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_zagl_kron.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/zagl_kron.jpg;<p>Заглушки укрепляют фиксацию сеточных полок на кронштейнах и придают максимально эстетический вид готовой гардеробной системе. Подходят для кронштейнов длиной 335 мм и 435 мм. Для кронштейнов длиной 335 мм имеется специальная насечка, которая позволяет надломить заглушку до подходящего размера. В один комплект входит две заглушки.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0022.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;белый (RAL 9016);10 лет;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2952;Полка сетчатая;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_polka_set.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/polka_set.jpg;<p>Полка сетчатая металлическая  - один из основных компонентов системы для размещения одежды и прочих предметов гардероба. Представлена в 3-х размерах с разной глубиной.  Удобное и мультифункциональное использование. Порошкое полимерное покрытие белого цвета (RAL 9016).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0021.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2952;Полка сетчатая;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_polka_set.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/polka_set.jpg;<p>Полка сетчатая металлическая  - один из основных компонентов системы для размещения одежды и прочих предметов гардероба. Представлена в 3-х размерах с разной глубиной.  Удобное и мультифункциональное использование. Порошкое полимерное покрытие белого цвета (RAL 9016).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0021.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2962;Полка металлическая;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_polka_met.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/polka_met.jpg;<p>Полка металлическая - один из основных компонентов для размещения одежды и прочих предметов гардероба. Представлена в 2-х размерах разной глубины. Удобное и мультифункциональное использование.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0010.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2962;Полка металлическая;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_polka_met.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/polka_met.jpg;<p>Полка металлическая - один из основных компонентов для размещения одежды и прочих предметов гардероба. Представлена в 2-х размерах разной глубины. Удобное и мультифункциональное использование.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0010.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2965;Корзина выдвижная;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_korz_vidv.png;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_08___________________________________903__440__85_____1.png;<p>Практичный и удобный аксессуар, который не только обеспечивает свободный доступ к содержимому, но и позволяет сберечь свежесть вещей при полной загруженности шкафа. Выдвигается плавно, мягко и бесшумно. Универсальный элемент станет лучшим решением для обустройства внутреннего пространства вашей системы хранения.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2965;Корзина выдвижная;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_korz_vidv.png;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_08___________________________________903__440__85_____1.png;<p>Практичный и удобный аксессуар, который не только обеспечивает свободный доступ к содержимому, но и позволяет сберечь свежесть вещей при полной загруженности шкафа. Выдвигается плавно, мягко и бесшумно. Универсальный элемент станет лучшим решением для обустройства внутреннего пространства вашей системы хранения.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2970;Корзина cтационарная;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_korz_stac.png;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_stacionarnaya1.jpg;<p>Полка-корзина из высококачественной конструкционной стали. Качественная порошковая покраска. Дополнительно можно использовать рзделитель-боковину и вещи будут зафиксированы по бокам.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2970;Корзина cтационарная;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_korz_stac.png;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_stacionarnaya1.jpg;<p>Полка-корзина из высококачественной конструкционной стали. Качественная порошковая покраска. Дополнительно можно использовать рзделитель-боковину и вещи будут зафиксированы по бокам.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2973;Разделитель\ боковина корзины;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_razdel.JPG;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/razdel.JPG;<p>Дополнительное функциональное решение, которое сделает вашу корзину для вещей еще более вместительной и практичной. Элегантная перегородка легко устанавливается внутри конструкции и обеспечивает зонирование общего пространства. Из одного отделения вы получите сразу несколько, а значит разместите вещи именно так, как удобно вам.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0015.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2973;Разделитель\ боковина корзины;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_razdel.JPG;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/razdel.JPG;<p>Дополнительное функциональное решение, которое сделает вашу корзину для вещей еще более вместительной и практичной. Элегантная перегородка легко устанавливается внутри конструкции и обеспечивает зонирование общего пространства. Из одного отделения вы получите сразу несколько, а значит разместите вещи именно так, как удобно вам.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0015.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2975;Рама для сетчатых корзин (выдвижная);https://paksmet.ru/components/com_jshopping/files/img_products/thumb_rama.JPG;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/rama.JPG;<p>Выдвижная рама для установки всех размеров корзин.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Var_2.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Paksmet;Россия;294;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
