IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP64;IP_PROP81;IP_PROP325;IP_PROP326;IP_PROP327;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1;CV_CURRENCY_1
2864;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC___5.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC___5.jpg;<p>Металлический стеллаж МС-Т 15764-2.0 состоит из стоек, продольных и боковых балок. Стойки стеллажа изготовлены из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости. Настилом для стеллажа служат листы фанеры толщиной 10 мм. Балки металлического стеллажа крепятся к стойкам при помощи двух замков с зацепом и надежно фиксируют стойки в вертикальном положении. Шаг перестановки полок по высоте 50 мм. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>;;https://paksmet.ru/catalog/sertifikat/NS-2.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL.;;;;Металлические стеллажи;Стеллажи с нагрузкой до 2500 кг;Готовые комплекты металлических стеллажей МС - Т;;RUB
2866;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC___2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC___2.jpg;<p>Металлический стеллаж МС-Т 15614-2.0 состоит из стоек, продольных и боковых балок. Стойки стеллажа изготовлены из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости. Настилом для стеллажа служат листы фанеры толщиной 10 мм. Балки металлического стеллажа крепятся к стойкам при помощи двух замков с зацепом и надежно фиксируют стойки в вертикальном положении. Шаг перестановки полок по высоте 50 мм. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>;;https://paksmet.ru/catalog/pasport/titan_mst.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL.;;;;Металлические стеллажи;Стеллажи с нагрузкой до 2500 кг;Готовые комплекты металлических стеллажей МС - Т;;RUB
2866;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC___2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC___2.jpg;<p>Металлический стеллаж МС-Т 15614-2.0 состоит из стоек, продольных и боковых балок. Стойки стеллажа изготовлены из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости. Настилом для стеллажа служат листы фанеры толщиной 10 мм. Балки металлического стеллажа крепятся к стойкам при помощи двух замков с зацепом и надежно фиксируют стойки в вертикальном положении. Шаг перестановки полок по высоте 50 мм. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>;;https://paksmet.ru/catalog/tz/MS-T.docx;Светло-серый RAL 7035, возможность окраски в любые цвета RAL.;;;;Металлические стеллажи;Стеллажи с нагрузкой до 2500 кг;Готовые комплекты металлических стеллажей МС - Т;;RUB
2866;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_MC___2.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/MC___2.jpg;<p>Металлический стеллаж МС-Т 15614-2.0 состоит из стоек, продольных и боковых балок. Стойки стеллажа изготовлены из высокопрочной стали специальной марки, имеют дополнительные ребра жесткости. Настилом для стеллажа служат листы фанеры толщиной 10 мм. Балки металлического стеллажа крепятся к стойкам при помощи двух замков с зацепом и надежно фиксируют стойки в вертикальном положении. Шаг перестановки полок по высоте 50 мм. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>;;https://paksmet.ru/catalog/sertifikat/NS-2.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL.;;;;Металлические стеллажи;Стеллажи с нагрузкой до 2500 кг;Готовые комплекты металлических стеллажей МС - Т;;RUB
2868;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_perf.png;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/perf.png;<p>Перфорированная панель белая предназначена для хранения различных предметов гардероба, приспособлений и инструмента. Перфопанель продается без вертикальной направляющей, может крепится напрямую к стене , а также на вертикальной направляющей в составе гардеробной системы. Используя любой свободный участок между полками и корзинами в гардеробной системе, при помощи перфопанели, можно превратить место хранения.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0008.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2868;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_perf.png;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/perf.png;<p>Перфорированная панель белая предназначена для хранения различных предметов гардероба, приспособлений и инструмента. Перфопанель продается без вертикальной направляющей, может крепится напрямую к стене , а также на вертикальной направляющей в составе гардеробной системы. Используя любой свободный участок между полками и корзинами в гардеробной системе, при помощи перфопанели, можно превратить место хранения.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0008.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2873;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_bryki.png;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/bryki.png;<p>Выдвижная брючница обеспечивает лёгкий и быстрый доступ к брюкам. Снабжена резиновыми кольцами, предотвращающими соскальзывание брюк. Брючница также может использоваться для хранения полотенец. Легкая установка и регулировка. Поставляются в собранном виде в индивидуальной упаковке.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0013.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2873;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_bryki.png;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/bryki.png;<p>Выдвижная брючница обеспечивает лёгкий и быстрый доступ к брюкам. Снабжена резиновыми кольцами, предотвращающими соскальзывание брюк. Брючница также может использоваться для хранения полотенец. Легкая установка и регулировка. Поставляются в собранном виде в индивидуальной упаковке.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0013.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2875;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_polka_dlin.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/polka_dlin.jpg;<p>Аксессуар гардеробной системы, подходит для хранения небольших предметов. Полка для перфорированной панели крепится при помощи болта и гайки. Изготовлена из стали, обладает высоким запасом прочности. Крепится к кронштейнам гардеробной системы. Полимерно-порошковое покрытие устойчиво к механическому воздействию и истиранию.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/polka_sred.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2875;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_polka_dlin.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/polka_dlin.jpg;<p>Аксессуар гардеробной системы, подходит для хранения небольших предметов. Полка для перфорированной панели крепится при помощи болта и гайки. Изготовлена из стали, обладает высоким запасом прочности. Крепится к кронштейнам гардеробной системы. Полимерно-порошковое покрытие устойчиво к механическому воздействию и истиранию.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/polka_sred.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2875;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_polka_dlin.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/polka_dlin.jpg;<p>Аксессуар гардеробной системы, подходит для хранения небольших предметов. Полка для перфорированной панели крепится при помощи болта и гайки. Изготовлена из стали, обладает высоким запасом прочности. Крепится к кронштейнам гардеробной системы. Полимерно-порошковое покрытие устойчиво к механическому воздействию и истиранию.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/polka_kor.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2875;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_polka_dlin.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/polka_dlin.jpg;<p>Аксессуар гардеробной системы, подходит для хранения небольших предметов. Полка для перфорированной панели крепится при помощи болта и гайки. Изготовлена из стали, обладает высоким запасом прочности. Крепится к кронштейнам гардеробной системы. Полимерно-порошковое покрытие устойчиво к механическому воздействию и истиранию.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/polka_kor.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2879;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_polka_obyv_dvoi.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/polka_obyv_dvoi.jpg;<p>Выдвижная обувница белого цвета. Для бережного и эстетического хранение обуви в прихожих и гардеробных. Оснащена выдвижным механизмом.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0018.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2879;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_polka_obyv_dvoi.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/polka_obyv_dvoi.jpg;<p>Выдвижная обувница белого цвета. Для бережного и эстетического хранение обуви в прихожих и гардеробных. Оснащена выдвижным механизмом.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0018.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2881;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_perehodnik.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/perehodnik.jpg;<p>Переходник для стойки GS предназначен для соединения стоек между собой. При соединении образует зазор между стойками GS 15 мм. Изготовлен из стали, обладает высоким запасом прочности. Полимерно-порошковое покрытие устойчиво к механическому воздействию и истиранию, защищает изделие от ржавчины.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0009.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2881;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_perehodnik.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/perehodnik.jpg;<p>Переходник для стойки GS предназначен для соединения стоек между собой. При соединении образует зазор между стойками GS 15 мм. Изготовлен из стали, обладает высоким запасом прочности. Полимерно-порошковое покрытие устойчиво к механическому воздействию и истиранию, защищает изделие от ржавчины.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0009.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2883;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_zagl.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/zagl.jpg;<p>Торцевые заглушки для перекладины используется для придания максимального эстетического вида готовой гардеробной системе. Кроме того, торцевые заглушки продлевают срок эксплуатации перекладины, закрывая пустые полости детали.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_dop_0001.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;черный;10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2883;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_zagl.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/zagl.jpg;<p>Торцевые заглушки для перекладины используется для придания максимального эстетического вида готовой гардеробной системе. Кроме того, торцевые заглушки продлевают срок эксплуатации перекладины, закрывая пустые полости детали.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_dop_0001.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;черный;10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2885;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_polka_yniv.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/polka_yniv.jpg;<p>Аксессуар гардеробной системы, подходит для хранения небольших предметов. Боковая конструкция создает дополнительное функциональное пространство. Изготовлена из стали, обладает высоким запасом прочности. Крепится к кронштейнам гардеробной системы. Полимерно-порошковое покрытие устойчиво к механическому воздействию и истиранию.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0011.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2885;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_polka_yniv.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/polka_yniv.jpg;<p>Аксессуар гардеробной системы, подходит для хранения небольших предметов. Боковая конструкция создает дополнительное функциональное пространство. Изготовлена из стали, обладает высоким запасом прочности. Крепится к кронштейнам гардеробной системы. Полимерно-порошковое покрытие устойчиво к механическому воздействию и истиранию.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0011.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2887;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_otv.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/otv.jpg;<p>Держатель для инструмента для перфорированного экрана крепится  при помощи болта и гайки.</p>;;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Белый RAL 9016;10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2887;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_otv.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/otv.jpg;<p>Держатель для инструмента для перфорированного экрана крепится  при помощи болта и гайки.</p>;;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Белый RAL 9016;10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2889;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_klych.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/klych.jpg;<p>Держатель для ключей для перфорированного экрана крепится при помощи болта и гайки.</p>;;https://paksmet.ru/catalog/pasport/instr_gs.jpg;Белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2889;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_klych.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/klych.jpg;<p>Держатель для ключей для перфорированного экрана крепится при помощи болта и гайки.</p>;;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;Белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2891;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_kron-gs.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_kron-gs.jpg;<p>Кронштейн для установки полок/корзин устанавливается в перфорацию стойки на удобной высоте с возможным шагом крепления 32 мм. Максимальная нагрузка на кронштейн до 40 кг. Порошкое полимерное покрытие белого цвета (RAL 9016).</p>;https://paksmet.ru/components/com_jshopping/files/img_products/full_kron-gs2.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2891;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_kron-gs.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_kron-gs.jpg;<p>Кронштейн для установки полок/корзин устанавливается в перфорацию стойки на удобной высоте с возможным шагом крепления 32 мм. Максимальная нагрузка на кронштейн до 40 кг. Порошкое полимерное покрытие белого цвета (RAL 9016).</p>;https://paksmet.ru/components/com_jshopping/files/img_products/full_kron-gs2.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2894;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_Kruk-50_black1.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_Kruk-50_black1.jpg;<p>Металлический крючок для перфорированного экрана. Цена за 10 шт.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/Kruk-80_black.jpg;https://paksmet.ru/catalog/pasport/pasport_vp.pdf;Черный без покраски;10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2894;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_full_Kruk-50_black1.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/full_Kruk-50_black1.jpg;<p>Металлический крючок для перфорированного экрана. Цена за 10 шт.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/Kruk-80_black.jpg;https://paksmet.ru/catalog/sertifikat/NS-3.pdf;Черный без покраски;10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2897;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_zagl_kron.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/zagl_kron.jpg;<p>Заглушки укрепляют фиксацию сеточных полок на кронштейнах и придают максимально эстетический вид готовой гардеробной системе. Подходят для кронштейнов длиной 335 мм и 435 мм. Для кронштейнов длиной 335 мм имеется специальная насечка, которая позволяет надломить заглушку до подходящего размера. В один комплект входит две заглушки.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0022.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2897;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_zagl_kron.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/zagl_kron.jpg;<p>Заглушки укрепляют фиксацию сеточных полок на кронштейнах и придают максимально эстетический вид готовой гардеробной системе. Подходят для кронштейнов длиной 335 мм и 435 мм. Для кронштейнов длиной 335 мм имеется специальная насечка, которая позволяет надломить заглушку до подходящего размера. В один комплект входит две заглушки.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0022.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2899;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Planka_600.png;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Planka_600.png;<p>Аксессуар гардеробной системы, подходит для хранения небольших предметов. Конструкция создает дополнительное функциональное пространство между стойками GS. Панель с крючками крепится к стойкам GS с помощью зацепов. Крючок изготовлен из стали, обладает высоким запасом прочности. Полимерно-порошковое покрытие устойчиво к механическому воздействию и истиранию, защищает изделие от ржавчины.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/Planka_900.png;https://paksmet.ru/catalog/pasport/instr_gs.jpg;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2899;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Planka_600.png;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Planka_600.png;<p>Аксессуар гардеробной системы, подходит для хранения небольших предметов. Конструкция создает дополнительное функциональное пространство между стойками GS. Панель с крючками крепится к стойкам GS с помощью зацепов. Крючок изготовлен из стали, обладает высоким запасом прочности. Полимерно-порошковое покрытие устойчиво к механическому воздействию и истиранию, защищает изделие от ржавчины.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/Planka_900.png;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2902;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_korz_plast.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/korz_plast.jpg;<p>Корзина пластиковая - практичный и удобный аксессуар, который обеспечивает свободный доступ к содержимому. Может использоваться как накопитель, который можно поставить на полку гардеробной системы или как выдвижной ящик. Для установки необходимо дополнительно приобрести выдвижную раму.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/korz_plast2.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2902;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_korz_plast.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/korz_plast.jpg;<p>Корзина пластиковая - практичный и удобный аксессуар, который обеспечивает свободный доступ к содержимому. Может использоваться как накопитель, который можно поставить на полку гардеробной системы или как выдвижной ящик. Для установки необходимо дополнительно приобрести выдвижную раму.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/korz_plast2.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2902;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_korz_plast.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/korz_plast.jpg;<p>Корзина пластиковая - практичный и удобный аксессуар, который обеспечивает свободный доступ к содержимому. Может использоваться как накопитель, который можно поставить на полку гардеробной системы или как выдвижной ящик. Для установки необходимо дополнительно приобрести выдвижную раму.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0012_011.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2902;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_korz_plast.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/korz_plast.jpg;<p>Корзина пластиковая - практичный и удобный аксессуар, который обеспечивает свободный доступ к содержимому. Может использоваться как накопитель, который можно поставить на полку гардеробной системы или как выдвижной ящик. Для установки необходимо дополнительно приобрести выдвижную раму.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0012_011.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2905;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Polka_600.png;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Polka_600.png;<p>Аксессуар гардеробной системы, подходит для хранения небольших предметов. Изготовлена из стали, обладает высоким запасом прочности. Полка крепится к стойкам GS с помощью зацепов. Полимерно-порошковое покрытие устойчиво к механическому воздействию и истиранию.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/Polka_900.png;https://paksmet.ru/catalog/pasport/instr_gs.jpg;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2905;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Polka_600.png;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Polka_600.png;<p>Аксессуар гардеробной системы, подходит для хранения небольших предметов. Изготовлена из стали, обладает высоким запасом прочности. Полка крепится к стойкам GS с помощью зацепов. Полимерно-порошковое покрытие устойчиво к механическому воздействию и истиранию.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/Polka_900.png;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2908;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_soed.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/soed.jpg;<p>Пластиковый соединитель для перекладины используется для наращивания длины перекладины (штанги) гардеробной системы. Это позволит быстро расширить пространство для хранения согласно вашим представлениям о комфорте.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_dop_0002.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;черный;10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2908;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_soed.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/soed.jpg;<p>Пластиковый соединитель для перекладины используется для наращивания длины перекладины (штанги) гардеробной системы. Это позволит быстро расширить пространство для хранения согласно вашим представлениям о комфорте.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_dop_0002.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;черный;10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2910;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_panel_krychek.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/panel_krychek.jpg;<p>Аксессуар гардеробной системы, подходит для хранения небольших предметов. Крепится к кронштейнам и создает дополнительное функциональное пространство. Крючок боковой изготовлен из стали, обладает высоким запасом прочности. Полимерно-порошковое покрытие устойчиво к механическому воздействию и истиранию, защищает изделие от ржавчины.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0006.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2910;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_panel_krychek.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/panel_krychek.jpg;<p>Аксессуар гардеробной системы, подходит для хранения небольших предметов. Крепится к кронштейнам и создает дополнительное функциональное пространство. Крючок боковой изготовлен из стали, обладает высоким запасом прочности. Полимерно-порошковое покрытие устойчиво к механическому воздействию и истиранию, защищает изделие от ржавчины.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0006.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2912;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_perekl.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/perekl.jpg;<p>Металлическая перекладина для вешалок - один из основных компонентов системы для размещения одежды и прочих предметов гардероба. Размещается горизонтально на подвесные кронштейны на нужном расстоянии. При необходимости с двух сторон перекладины вставляются торцевые заглушки. Порошкое полимерное покрытие белого цвета (RAL 9016).</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0002.jpg;https://paksmet.ru/catalog/pasport/instr_gs.jpg;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
2912;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_perekl.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/perekl.jpg;<p>Металлическая перекладина для вешалок - один из основных компонентов системы для размещения одежды и прочих предметов гардероба. Размещается горизонтально на подвесные кронштейны на нужном расстоянии. При необходимости с двух сторон перекладины вставляются торцевые заглушки. Порошкое полимерное покрытие белого цвета (RAL 9016).</p>;https://paksmet.ru/components/com_jshopping/files/img_products/gs_0002.jpg;https://paksmet.ru/catalog/sertifikat/NS-4.pdf;белый (RAL 9016);10 лет;;;Металлические стеллажи;Настенные и торговые стеллажи;;;RUB
